SPECIES_SCIENTIFIC,CUR_NME,STATUS,ENDEMIC.STATUS,Species_common
CENTROSCYMNUS COELOLEPIS,Amathole Marine Protected Area,NT,0,Portuguese dogfish
CENTROSCYMNUS COELOLEPIS,Browns Bank Corals Marine Protected Area,NT,0,Portuguese dogfish
CENTROSCYMNUS COELOLEPIS,Orange Shelf Edge Marine Protected Area,NT,0,Portuguese dogfish
CENTROSCYMNUS COELOLEPIS,Port Elizabeth Corals Marine Protected Area,NT,0,Portuguese dogfish
CENTROSCYMNUS COELOLEPIS,Southeast Atlantic Seamounts Marine Protected Area,NT,0,Portuguese dogfish
CENTROSCYMNUS COELOLEPIS,Southwest Indian Seamounts Marine Protected Area,NT,0,Portuguese dogfish
CENTROSCYMNUS OWSTONII,Amathole Marine Protected Area,VU,0,Shortnose velvet dogfish
CENTROSCYMNUS OWSTONII,Browns Bank Corals Marine Protected Area,VU,0,Shortnose velvet dogfish
CENTROSCYMNUS OWSTONII,Orange Shelf Edge Marine Protected Area,VU,0,Shortnose velvet dogfish
CENTROSCYMNUS OWSTONII,Port Elizabeth Corals Marine Protected Area,VU,0,Shortnose velvet dogfish
CENTROSCYMNUS OWSTONII,Southeast Atlantic Seamounts Marine Protected Area,VU,0,Shortnose velvet dogfish
CENTROSCYMNUS OWSTONII,Southwest Indian Seamounts Marine Protected Area,VU,0,Shortnose velvet dogfish
CENTROSELACHUS CREPIDATER,Benguela Muds Marine Protected Area,NT,0,Longnose velvet dogfish
CENTROSELACHUS CREPIDATER,Browns Bank Corals Marine Protected Area,NT,0,Longnose velvet dogfish
CENTROSELACHUS CREPIDATER,Orange Shelf Edge Marine Protected Area,NT,0,Longnose velvet dogfish
CENTROSELACHUS CREPIDATER,Port Elizabeth Corals Marine Protected Area,NT,0,Longnose velvet dogfish
CENTROSELACHUS CREPIDATER,Southeast Atlantic Seamounts Marine Protected Area,NT,0,Longnose velvet dogfish
CENTROSELACHUS CREPIDATER,Southwest Indian Seamounts Marine Protected Area,NT,0,Longnose velvet dogfish
CIRRHIGALEUS ASPER,Addo Elephant National Park Marine Protected Area,DD,0,Roughskin dogfish
CIRRHIGALEUS ASPER,Aliwal Shoal Marine Protected Area,DD,0,Roughskin dogfish
CIRRHIGALEUS ASPER,Amathole Marine Protected Area,DD,0,Roughskin dogfish
CIRRHIGALEUS ASPER,Dwesa-Cwebe Marine Protected Area,DD,0,Roughskin dogfish
CIRRHIGALEUS ASPER,Hluleka Marine Protected Area,DD,0,Roughskin dogfish
CIRRHIGALEUS ASPER,iSimangaliso Marine Protected Area,DD,0,Roughskin dogfish
CIRRHIGALEUS ASPER,Pondoland Marine Protected Area,DD,0,Roughskin dogfish
CIRRHIGALEUS ASPER,Protea Banks Marine Protected Area,DD,0,Roughskin dogfish
CIRRHIGALEUS ASPER,Robben Island Marine Protected Area,DD,0,Roughskin dogfish
CIRRHIGALEUS ASPER,Trafalgar Marine Protected Area,DD,0,Roughskin dogfish
CIRRHIGALEUS ASPER,uThukela Marine Protected Area,DD,0,Roughskin dogfish
CRURIRAJA PARCOMACULATA,Addo Elephant National Park Marine Protected Area,LC,2,Roughnose pygmy skate
CRURIRAJA PARCOMACULATA,Agulhas Bank Complex Marine Protected Area,LC,2,Roughnose pygmy skate
CRURIRAJA PARCOMACULATA,Benguela Muds Marine Protected Area,LC,2,Roughnose pygmy skate
CRURIRAJA PARCOMACULATA,Browns Bank Corals Marine Protected Area,LC,2,Roughnose pygmy skate
CRURIRAJA PARCOMACULATA,Cape Canyon Marine Protected Area,LC,2,Roughnose pygmy skate
CRURIRAJA PARCOMACULATA,Childs Bank Marine Protected Area,LC,2,Roughnose pygmy skate
CRURIRAJA PARCOMACULATA,Goukamma Marine Protected Area,LC,2,Roughnose pygmy skate
CRURIRAJA PARCOMACULATA,iSimangaliso Marine Protected Area,LC,2,Roughnose pygmy skate
CRURIRAJA PARCOMACULATA,Orange Shelf Edge Marine Protected Area,LC,2,Roughnose pygmy skate
CRURIRAJA PARCOMACULATA,Port Elizabeth Corals Marine Protected Area,LC,2,Roughnose pygmy skate
CRURIRAJA PARCOMACULATA,Sardinia Bay Marine Protected Area,LC,2,Roughnose pygmy skate
CRURIRAJA PARCOMACULATA,Southwest Indian Seamounts Marine Protected Area,LC,2,Roughnose pygmy skate
DASYATIS CHRYSONOTA,Addo Elephant National Park Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Agulhas Bank Complex Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Agulhas Muds Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Aliwal Shoal Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Amathole Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Betty's Bay Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,De Hoop Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Dwesa-Cwebe Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Goukamma Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Helderberg Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Hluleka Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,iSimangaliso Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Langebaan Lagoon Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Malgas Island Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Marcus Island Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Namaqua Fossil Forest Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Pondoland Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Protea Banks Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Robben Island Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Robberg Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Sardinia Bay Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Sixteen Mile Beach Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Stilbaai Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Table Mountain National Park Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Trafalgar Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Tsitsikamma Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,uThukela Marine Protected Area,NT,0,Blue stingray
DASYATIS CHRYSONOTA,Walker Bay Whale Sanctuary Marine Protected Area,NT,0,Blue stingray
DEANIA CALCEA,Amathole Marine Protected Area,NT,0,Birdbeak dogfish
DEANIA CALCEA,Benguela Muds Marine Protected Area,NT,0,Birdbeak dogfish
DEANIA CALCEA,Browns Bank Corals Marine Protected Area,NT,0,Birdbeak dogfish
DEANIA CALCEA,Cape Canyon Marine Protected Area,NT,0,Birdbeak dogfish
DEANIA CALCEA,Childs Bank Marine Protected Area,NT,0,Birdbeak dogfish
DEANIA CALCEA,Orange Shelf Edge Marine Protected Area,NT,0,Birdbeak dogfish
DEANIA CALCEA,Pondoland Marine Protected Area,NT,0,Birdbeak dogfish
DEANIA CALCEA,Port Elizabeth Corals Marine Protected Area,NT,0,Birdbeak dogfish
DEANIA CALCEA,Southeast Atlantic Seamounts Marine Protected Area,NT,0,Birdbeak dogfish
DEANIA CALCEA,Southwest Indian Seamounts Marine Protected Area,NT,0,Birdbeak dogfish
DEANIA CALCEA,Table Mountain National Park Marine Protected Area,NT,0,Birdbeak dogfish
DIPTURUS PULLOPUNCTATUS,Addo Elephant National Park Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Agulhas Bank Complex Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Agulhas Muds Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Benguela Muds Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Betty's Bay Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Browns Bank Corals Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Cape Canyon Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Childs Bank Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,De Hoop Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Goukamma Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Helderberg Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Namaqua Fossil Forest Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Orange Shelf Edge Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Robben Island Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Robberg Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Sardinia Bay Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Southwest Indian Seamounts Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Stilbaai Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Table Mountain National Park Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Tsitsikamma Marine Protected Area,LC,2,Slime skate
DIPTURUS PULLOPUNCTATUS,Walker Bay Whale Sanctuary Marine Protected Area,LC,2,Slime skate
DIPTURUS STENORHYNCHUS,Addo Elephant National Park Marine Protected Area,DD,2,Prownose skate
DIPTURUS STENORHYNCHUS,Aliwal Shoal Marine Protected Area,DD,2,Prownose skate
DIPTURUS STENORHYNCHUS,Amathole Marine Protected Area,DD,2,Prownose skate
DIPTURUS STENORHYNCHUS,Dwesa-Cwebe Marine Protected Area,DD,2,Prownose skate
DIPTURUS STENORHYNCHUS,Hluleka Marine Protected Area,DD,2,Prownose skate
DIPTURUS STENORHYNCHUS,iSimangaliso Marine Protected Area,DD,2,Prownose skate
DIPTURUS STENORHYNCHUS,Pondoland Marine Protected Area,DD,2,Prownose skate
DIPTURUS STENORHYNCHUS,Port Elizabeth Corals Marine Protected Area,DD,2,Prownose skate
DIPTURUS STENORHYNCHUS,Protea Banks Marine Protected Area,DD,2,Prownose skate
DIPTURUS STENORHYNCHUS,Southwest Indian Seamounts Marine Protected Area,DD,2,Prownose skate
DIPTURUS STENORHYNCHUS,Trafalgar Marine Protected Area,DD,2,Prownose skate
DIPTURUS STENORHYNCHUS,uThukela Marine Protected Area,DD,2,Prownose skate
ETMOPTERUS COMPAGNOI,Aliwal Shoal Marine Protected Area,LC,2,Brown lanternshark
ETMOPTERUS COMPAGNOI,Amathole Marine Protected Area,LC,2,Brown lanternshark
ETMOPTERUS COMPAGNOI,Benguela Muds Marine Protected Area,LC,2,Brown lanternshark
ETMOPTERUS COMPAGNOI,Browns Bank Corals Marine Protected Area,LC,2,Brown lanternshark
ETMOPTERUS COMPAGNOI,iSimangaliso Marine Protected Area,LC,2,Brown lanternshark
ETMOPTERUS COMPAGNOI,Langebaan Lagoon Marine Protected Area,LC,2,Brown lanternshark
ETMOPTERUS COMPAGNOI,Orange Shelf Edge Marine Protected Area,LC,2,Brown lanternshark
ETMOPTERUS COMPAGNOI,Pondoland Marine Protected Area,LC,2,Brown lanternshark
ETMOPTERUS COMPAGNOI,Port Elizabeth Corals Marine Protected Area,LC,2,Brown lanternshark
ETMOPTERUS COMPAGNOI,Protea Banks Marine Protected Area,LC,2,Brown lanternshark
ETMOPTERUS COMPAGNOI,Sixteen Mile Beach Marine Protected Area,LC,2,Brown lanternshark
ETMOPTERUS COMPAGNOI,Southeast Atlantic Seamounts Marine Protected Area,LC,2,Brown lanternshark
ETMOPTERUS COMPAGNOI,Southwest Indian Seamounts Marine Protected Area,LC,2,Brown lanternshark
ETMOPTERUS COMPAGNOI,uThukela Marine Protected Area,LC,2,Brown lanternshark
ETMOPTERUS GRANULOSUS,Benguela Muds Marine Protected Area,LC,0,Southern lanternshark
ETMOPTERUS GRANULOSUS,Browns Bank Corals Marine Protected Area,LC,0,Southern lanternshark
ETMOPTERUS GRANULOSUS,Childs Bank Marine Protected Area,LC,0,Southern lanternshark
ETMOPTERUS GRANULOSUS,Orange Shelf Edge Marine Protected Area,LC,0,Southern lanternshark
ETMOPTERUS GRANULOSUS,Port Elizabeth Corals Marine Protected Area,LC,0,Southern lanternshark
ETMOPTERUS GRANULOSUS,Southeast Atlantic Seamounts Marine Protected Area,LC,0,Southern lanternshark
ETMOPTERUS GRANULOSUS,Southwest Indian Seamounts Marine Protected Area,LC,0,Southern lanternshark
ETMOPTERUS GRANULOSUS,Table Mountain National Park Marine Protected Area,LC,0,Southern lanternshark
ETMOPTERUS PUSILLUS,Agulhas Bank Complex Marine Protected Area,LC,0,Smooth lanternshark
ETMOPTERUS PUSILLUS,Amathole Marine Protected Area,LC,0,Smooth lanternshark
ETMOPTERUS PUSILLUS,Benguela Muds Marine Protected Area,LC,0,Smooth lanternshark
ETMOPTERUS PUSILLUS,Browns Bank Corals Marine Protected Area,LC,0,Smooth lanternshark
ETMOPTERUS PUSILLUS,Cape Canyon Marine Protected Area,LC,0,Smooth lanternshark
ETMOPTERUS PUSILLUS,Childs Bank Marine Protected Area,LC,0,Smooth lanternshark
ETMOPTERUS PUSILLUS,Orange Shelf Edge Marine Protected Area,LC,0,Smooth lanternshark
ETMOPTERUS PUSILLUS,Port Elizabeth Corals Marine Protected Area,LC,0,Smooth lanternshark
ETMOPTERUS PUSILLUS,Southwest Indian Seamounts Marine Protected Area,LC,0,Smooth lanternshark
ETMOPTERUS PUSILLUS,Table Mountain National Park Marine Protected Area,LC,0,Smooth lanternshark
ETMOPTERUS SCULPTUS,Benguela Muds Marine Protected Area,LC,2,Sculpted lanternshark
ETMOPTERUS SCULPTUS,Browns Bank Corals Marine Protected Area,LC,2,Sculpted lanternshark
ETMOPTERUS SCULPTUS,Childs Bank Marine Protected Area,LC,2,Sculpted lanternshark
ETMOPTERUS SCULPTUS,Marcus Island Marine Protected Area,LC,2,Sculpted lanternshark
ETMOPTERUS SCULPTUS,Orange Shelf Edge Marine Protected Area,LC,2,Sculpted lanternshark
ETMOPTERUS SCULPTUS,Port Elizabeth Corals Marine Protected Area,LC,2,Sculpted lanternshark
ETMOPTERUS SCULPTUS,Southwest Indian Seamounts Marine Protected Area,LC,2,Sculpted lanternshark
GALEOCERDO CUVIER,Addo Elephant National Park Marine Protected Area,NT,0,Tiger shark
GALEOCERDO CUVIER,Aliwal Shoal Marine Protected Area,NT,0,Tiger shark
GALEOCERDO CUVIER,Amathole Marine Protected Area,NT,0,Tiger shark
GALEOCERDO CUVIER,Dwesa-Cwebe Marine Protected Area,NT,0,Tiger shark
GALEOCERDO CUVIER,iSimangaliso Marine Protected Area,NT,0,Tiger shark
GALEOCERDO CUVIER,Pondoland Marine Protected Area,NT,0,Tiger shark
GALEOCERDO CUVIER,Protea Banks Marine Protected Area,NT,0,Tiger shark
GALEOCERDO CUVIER,Table Mountain National Park Marine Protected Area,NT,0,Tiger shark
GALEOCERDO CUVIER,Trafalgar Marine Protected Area,NT,0,Tiger shark
GALEOCERDO CUVIER,uThukela Marine Protected Area,NT,0,Tiger shark
GALEORHINUS GALEUS,Addo Elephant National Park Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Agulhas Bank Complex Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Agulhas Muds Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Amathole Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Betty's Bay Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Cape Canyon Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Childs Bank Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,De Hoop Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Dwesa-Cwebe Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Goukamma Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Helderberg Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Jutten Island Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Langebaan Lagoon Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Malgas Island Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Marcus Island Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Namaqua Fossil Forest Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Orange Shelf Edge Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Pondoland Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Robben Island Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Robberg Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Sardinia Bay Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Sixteen Mile Beach Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Southwest Indian Seamounts Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Stilbaai Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Table Mountain National Park Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Tsitsikamma Marine Protected Area,CR,0,Soupfin shark
GALEORHINUS GALEUS,Walker Bay Whale Sanctuary Marine Protected Area,CR,0,Soupfin shark
GYMNURA NATALENSIS,Addo Elephant National Park Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Aliwal Shoal Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Amathole Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Betty's Bay Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,De Hoop Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Dwesa-Cwebe Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Goukamma Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Helderberg Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Hluleka Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,iSimangaliso Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Pondoland Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Protea Banks Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Robben Island Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Robberg Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Sardinia Bay Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Stilbaai Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Table Mountain National Park Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Trafalgar Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Tsitsikamma Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,uThukela Marine Protected Area,LC,2,Diamond ray
GYMNURA NATALENSIS,Walker Bay Whale Sanctuary Marine Protected Area,LC,2,Diamond ray
HALAELURUS LINEATUS,Aliwal Shoal Marine Protected Area,LC,2,Lined catshark
HALAELURUS LINEATUS,Amathole Marine Protected Area,LC,2,Lined catshark
HALAELURUS LINEATUS,Dwesa-Cwebe Marine Protected Area,LC,2,Lined catshark
HALAELURUS LINEATUS,Hluleka Marine Protected Area,LC,2,Lined catshark
HALAELURUS LINEATUS,iSimangaliso Marine Protected Area,LC,2,Lined catshark
HALAELURUS LINEATUS,Pondoland Marine Protected Area,LC,2,Lined catshark
HALAELURUS LINEATUS,Protea Banks Marine Protected Area,LC,2,Lined catshark
HALAELURUS LINEATUS,Trafalgar Marine Protected Area,LC,2,Lined catshark
HALAELURUS LINEATUS,uThukela Marine Protected Area,LC,2,Lined catshark
HALAELURUS NATALENSIS,Addo Elephant National Park Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Agulhas Bank Complex Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Agulhas Muds Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Amathole Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Betty's Bay Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,De Hoop Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Dwesa-Cwebe Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Goukamma Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Helderberg Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Hluleka Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Jutten Island Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Langebaan Lagoon Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Marcus Island Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Pondoland Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Robben Island Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Robberg Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Sardinia Bay Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Sixteen Mile Beach Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Stilbaai Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Table Mountain National Park Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Tsitsikamma Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,uThukela Marine Protected Area,VU,1,Tiger catshark
HALAELURUS NATALENSIS,Walker Bay Whale Sanctuary Marine Protected Area,VU,1,Tiger catshark
HAPLOBLEPHARUS EDWARDSII,Addo Elephant National Park Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Agulhas Bank Complex Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Agulhas Muds Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Amathole Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Betty's Bay Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,De Hoop Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Goukamma Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Helderberg Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Jutten Island Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Langebaan Lagoon Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Robben Island Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Robberg Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Sardinia Bay Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Sixteen Mile Beach Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Stilbaai Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Table Mountain National Park Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Tsitsikamma Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS EDWARDSII,Walker Bay Whale Sanctuary Marine Protected Area,EN,1,Puffadder shyshark
HAPLOBLEPHARUS FUSCUS,Addo Elephant National Park Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,Amathole Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,Betty's Bay Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,De Hoop Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,Dwesa-Cwebe Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,Goukamma Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,Helderberg Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,Hluleka Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,Pondoland Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,Robberg Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,Sardinia Bay Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,Stilbaai Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,Table Mountain National Park Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,Trafalgar Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,Tsitsikamma Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,uThukela Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS FUSCUS,Walker Bay Whale Sanctuary Marine Protected Area,VU,1,Brown shyshark
HAPLOBLEPHARUS PICTUS,Addo Elephant National Park Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,Betty's Bay Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,De Hoop Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,Goukamma Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,Helderberg Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,Jutten Island Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,Langebaan Lagoon Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,Malgas Island Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,Marcus Island Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,Namaqua Fossil Forest Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,Robben Island Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,Robberg Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,Sixteen Mile Beach Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,Stilbaai Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,Table Mountain National Park Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,Tsitsikamma Marine Protected Area,LC,2,Dark shyshark
HAPLOBLEPHARUS PICTUS,Walker Bay Whale Sanctuary Marine Protected Area,LC,2,Dark shyshark
HIMANTURA LEOPARDA,Aliwal Shoal Marine Protected Area,VU,0,Leopard whipray
HIMANTURA LEOPARDA,iSimangaliso Marine Protected Area,VU,0,Leopard whipray
