"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Apristurus saldanha",FALSE,735,220.5,201,19.5,0.3,0.273469387755102,0.026530612244898,43
"Bathyraja smithii",TRUE,738,221.4,232,0,0.3,0.314363143631436,0,43
"Bathytoshia lata",TRUE,933,279.9,416,0,0.3,0.445873526259378,0,43
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,43
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,43
"Carcharhinus amboinensis",TRUE,231,69.3,97,0,0.3,0.41991341991342,0,43
"Carcharhinus brachyurus",TRUE,1230,369,510,0,0.3,0.414634146341463,0,43
"Carcharhinus brevipinna",TRUE,247,74.1,106,0,0.3,0.42914979757085,0,43
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,43
"Carcharhinus limbatus",TRUE,330,99,165,0,0.3,0.5,0,43
"Carcharhinus obscurus",FALSE,707,353.5,352,1.5,0.5,0.497878359264498,0.00212164073550212,43
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,43
"Carcharias taurus",FALSE,552,276,275,1,0.5,0.498188405797101,0.00181159420289855,43
"Centrophorus squamosus",FALSE,515,257.5,189,68.5,0.5,0.366990291262136,0.133009708737864,43
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,43
"Cruriraja parcomaculata",TRUE,1646,493.8,498,0,0.3,0.302551640340219,0,43
"Dipturus pullopunctatus",TRUE,1780,534,534,0,0.3,0.3,0,43
"Dipturus stenorhynchus",TRUE,600,180,205,0,0.3,0.341666666666667,0,43
"Etmopterus compagnoi",FALSE,741,222.3,200,22.3,0.3,0.269905533063428,0.0300944669365722,43
"Etmopterus sculptus",TRUE,603,180.9,181,0,0.3,0.30016583747927,0,43
"Galeorhinus galeus",FALSE,1925,962.5,529,433.5,0.5,0.274805194805195,0.225194805194805,43
"Gymnura natalensis",TRUE,544,163.2,257,0,0.3,0.472426470588235,0,43
"Halaelurus lineatus",TRUE,148,44.4,65,0,0.3,0.439189189189189,0,43
"Halaelurus natalensis",TRUE,649,324.5,329,0,0.5,0.50693374422188,0,43
"Haploblepharus edwardsii",FALSE,687,412.2,366,46.2,0.6,0.532751091703057,0.0672489082969432,43
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,43
"Haploblepharus pictus",TRUE,332,99.6,125,0,0.3,0.376506024096386,0,43
"Himantura leoparda",TRUE,172,51.6,78,0,0.3,0.453488372093023,0,43
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,43
"Holohalaelurus regani",FALSE,1940,582,546,36,0.3,0.281443298969072,0.0185567010309278,43
"Leucoraja wallacei",FALSE,1610,644,499,145,0.4,0.309937888198758,0.0900621118012422,43
"Mobula alfredi",TRUE,80,24,48,0,0.3,0.6,0,43
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,43
"Mobula kuhlii",TRUE,171,85.5,92,0,0.5,0.538011695906433,0,43
"Mustelus mustelus",FALSE,1503,751.5,550,201.5,0.5,0.365934797072522,0.134065202927478,43
"Mustelus palumbes",FALSE,1794,538.2,497,41.1999999999999,0.3,0.277034559643255,0.0229654403567447,43
"Myliobatis aquila",FALSE,810,405,404,1,0.5,0.498765432098765,0.00123456790123457,43
"Narke capensis",TRUE,340,102,182,0,0.3,0.535294117647059,0,43
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,43
"Notorynchus cepedianus",TRUE,712,213.6,337,0,0.3,0.473314606741573,0,43
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,43
"Pateobatis jenkinsii",TRUE,226,67.8,119,0,0.3,0.526548672566372,0,43
"Poroderma africanum",TRUE,570,171,280,0,0.3,0.491228070175439,0,43
"Poroderma pantherinum",TRUE,527,158.1,261,0,0.3,0.495256166982922,0,43
"Raja ocellifera",FALSE,765,459,398,61,0.6,0.520261437908497,0.0797385620915033,43
"Rajella caudaspinosa",FALSE,887,266.1,266,0.0999999999999659,0.3,0.29988726042841,0.00011273957158959,43
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,43
"Rhizoprionodon acutus",TRUE,77,23.1,33,0,0.3,0.428571428571429,0,43
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,43
"Rostroraja alba",FALSE,1778,889,491,398,0.5,0.27615298087739,0.22384701912261,43
"Scyliorhinus capensis",TRUE,1540,462,556,0,0.3,0.361038961038961,0,43
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,43
"Sphyrna zygaena",FALSE,666,333,332,1,0.5,0.498498498498498,0.0015015015015015,43
"Squalus acanthias",FALSE,2123,636.9,605,31.9,0.3,0.284974093264249,0.0150259067357513,43
"Squalus bassi",FALSE,1475,442.5,398,44.5,0.3,0.269830508474576,0.0301694915254237,43
"Stegostoma tigrinum",TRUE,100,30,43,0,0.3,0.43,0,43
"Taeniurops meyeni",TRUE,85,42.5,45,0,0.5,0.529411764705882,0,43
"Tetronarce cowleyi",TRUE,1623,486.9,569,0,0.3,0.350585335797905,0,43
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,43
"Triakis megalopterus",TRUE,569,170.7,210,0,0.3,0.369068541300527,0,43
"Sphyrna lewini",FALSE,669,200.7,139,61.7,0.3,0.207772795216741,0.0922272047832586,43
"Cba_nr",FALSE,2140,642,252,390,0.3,0.117757009345794,0.182242990654206,43
"Acroteriobatus annulatus",FALSE,1242,621,534,87,0.5,0.429951690821256,0.070048309178744,44
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,44
"Aetobatus ocellatus",TRUE,188,56.4,93,0,0.3,0.49468085106383,0,44
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,44
"Apristurus saldanha",FALSE,735,220.5,199,21.5,0.3,0.270748299319728,0.0292517006802721,44
"Bathyraja smithii",TRUE,738,221.4,230,0,0.3,0.311653116531165,0,44
"Bathytoshia lata",TRUE,933,279.9,417,0,0.3,0.446945337620579,0,44
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,44
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,44
"Carcharhinus amboinensis",TRUE,231,69.3,98,0,0.3,0.424242424242424,0,44
"Carcharhinus brachyurus",TRUE,1230,369,511,0,0.3,0.415447154471545,0,44
"Carcharhinus brevipinna",TRUE,247,74.1,107,0,0.3,0.433198380566802,0,44
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,44
"Carcharhinus limbatus",TRUE,330,99,164,0,0.3,0.496969696969697,0,44
"Carcharhinus obscurus",FALSE,707,353.5,351,2.5,0.5,0.496463932107496,0.00353606789250354,44
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,44
"Carcharias taurus",FALSE,552,276,274,2,0.5,0.496376811594203,0.0036231884057971,44
"Centrophorus squamosus",FALSE,515,257.5,187,70.5,0.5,0.363106796116505,0.136893203883495,44
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,44
"Cruriraja parcomaculata",TRUE,1646,493.8,497,0,0.3,0.301944106925881,0,44
"Dipturus pullopunctatus",FALSE,1780,534,533,1,0.3,0.299438202247191,0.000561797752808989,44
"Dipturus stenorhynchus",TRUE,600,180,205,0,0.3,0.341666666666667,0,44
"Etmopterus compagnoi",FALSE,741,222.3,201,21.3,0.3,0.271255060728745,0.028744939271255,44
"Etmopterus sculptus",TRUE,603,180.9,181,0,0.3,0.30016583747927,0,44
"Galeorhinus galeus",FALSE,1925,962.5,529,433.5,0.5,0.274805194805195,0.225194805194805,44
"Gymnura natalensis",TRUE,544,163.2,258,0,0.3,0.474264705882353,0,44
"Halaelurus lineatus",TRUE,148,44.4,66,0,0.3,0.445945945945946,0,44
"Halaelurus natalensis",TRUE,649,324.5,329,0,0.5,0.50693374422188,0,44
"Haploblepharus edwardsii",FALSE,687,412.2,366,46.2,0.6,0.532751091703057,0.0672489082969432,44
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,44
"Haploblepharus pictus",TRUE,332,99.6,125,0,0.3,0.376506024096386,0,44
"Himantura leoparda",TRUE,172,51.6,75,0,0.3,0.436046511627907,0,44
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,44
"Holohalaelurus regani",FALSE,1940,582,544,38,0.3,0.280412371134021,0.0195876288659794,44
"Leucoraja wallacei",FALSE,1610,644,498,146,0.4,0.309316770186335,0.0906832298136646,44
"Mobula alfredi",TRUE,80,24,47,0,0.3,0.5875,0,44
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,44
"Mobula kuhlii",TRUE,171,85.5,92,0,0.5,0.538011695906433,0,44
"Mustelus mustelus",FALSE,1503,751.5,552,199.5,0.5,0.367265469061876,0.132734530938124,44
"Mustelus palumbes",FALSE,1794,538.2,497,41.1999999999999,0.3,0.277034559643255,0.0229654403567447,44
"Myliobatis aquila",TRUE,810,405,405,0,0.5,0.5,0,44
"Narke capensis",TRUE,340,102,182,0,0.3,0.535294117647059,0,44
"Neoraja stehmanni",FALSE,294,88.2,88,0.200000000000003,0.3,0.299319727891156,0.000680272108843547,44
"Notorynchus cepedianus",TRUE,712,213.6,337,0,0.3,0.473314606741573,0,44
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,44
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,44
"Poroderma africanum",TRUE,570,171,280,0,0.3,0.491228070175439,0,44
"Poroderma pantherinum",TRUE,527,158.1,261,0,0.3,0.495256166982922,0,44
"Raja ocellifera",FALSE,765,459,398,61,0.6,0.520261437908497,0.0797385620915033,44
"Rajella caudaspinosa",FALSE,887,266.1,264,2.09999999999997,0.3,0.297632468996618,0.00236753100338215,44
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,44
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,44
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,44
"Rostroraja alba",FALSE,1778,889,491,398,0.5,0.27615298087739,0.22384701912261,44
"Scyliorhinus capensis",TRUE,1540,462,554,0,0.3,0.35974025974026,0,44
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,44
"Sphyrna zygaena",TRUE,666,333,333,0,0.5,0.5,0,44
"Squalus acanthias",FALSE,2123,636.9,603,33.9,0.3,0.28403203014602,0.0159679698539802,44
"Squalus bassi",FALSE,1475,442.5,396,46.5,0.3,0.268474576271186,0.0315254237288136,44
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,44
"Taeniurops meyeni",TRUE,85,42.5,45,0,0.5,0.529411764705882,0,44
"Tetronarce cowleyi",TRUE,1623,486.9,567,0,0.3,0.349353049907579,0,44
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,44
"Triakis megalopterus",TRUE,569,170.7,211,0,0.3,0.370826010544815,0,44
"Sphyrna lewini",FALSE,669,200.7,137,63.7,0.3,0.204783258594918,0.0952167414050822,44
"Cba_nr",FALSE,2140,642,252,390,0.3,0.117757009345794,0.182242990654206,44
"Acroteriobatus annulatus",FALSE,1242,621,534,87,0.5,0.429951690821256,0.070048309178744,45
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,45
"Aetobatus ocellatus",TRUE,188,56.4,93,0,0.3,0.49468085106383,0,45
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,45
"Apristurus saldanha",FALSE,735,220.5,199,21.5,0.3,0.270748299319728,0.0292517006802721,45
"Bathyraja smithii",TRUE,738,221.4,230,0,0.3,0.311653116531165,0,45
"Bathytoshia lata",TRUE,933,279.9,417,0,0.3,0.446945337620579,0,45
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,45
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,45
"Carcharhinus amboinensis",TRUE,231,69.3,98,0,0.3,0.424242424242424,0,45
"Carcharhinus brachyurus",TRUE,1230,369,511,0,0.3,0.415447154471545,0,45
"Carcharhinus brevipinna",TRUE,247,74.1,107,0,0.3,0.433198380566802,0,45
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,45
"Carcharhinus limbatus",TRUE,330,99,164,0,0.3,0.496969696969697,0,45
"Carcharhinus obscurus",FALSE,707,353.5,351,2.5,0.5,0.496463932107496,0.00353606789250354,45
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,45
"Carcharias taurus",FALSE,552,276,274,2,0.5,0.496376811594203,0.0036231884057971,45
"Centrophorus squamosus",FALSE,515,257.5,187,70.5,0.5,0.363106796116505,0.136893203883495,45
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,45
"Cruriraja parcomaculata",TRUE,1646,493.8,499,0,0.3,0.303159173754556,0,45
"Dipturus pullopunctatus",TRUE,1780,534,534,0,0.3,0.3,0,45
"Dipturus stenorhynchus",TRUE,600,180,204,0,0.3,0.34,0,45
"Etmopterus compagnoi",FALSE,741,222.3,199,23.3,0.3,0.268556005398111,0.0314439946018893,45
"Etmopterus sculptus",TRUE,603,180.9,181,0,0.3,0.30016583747927,0,45
"Galeorhinus galeus",FALSE,1925,962.5,529,433.5,0.5,0.274805194805195,0.225194805194805,45
"Gymnura natalensis",TRUE,544,163.2,258,0,0.3,0.474264705882353,0,45
"Halaelurus lineatus",TRUE,148,44.4,66,0,0.3,0.445945945945946,0,45
"Halaelurus natalensis",TRUE,649,324.5,329,0,0.5,0.50693374422188,0,45
"Haploblepharus edwardsii",FALSE,687,412.2,366,46.2,0.6,0.532751091703057,0.0672489082969432,45
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,45
"Haploblepharus pictus",TRUE,332,99.6,125,0,0.3,0.376506024096386,0,45
"Himantura leoparda",TRUE,172,51.6,75,0,0.3,0.436046511627907,0,45
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,45
"Holohalaelurus regani",FALSE,1940,582,545,37,0.3,0.280927835051546,0.0190721649484536,45
"Leucoraja wallacei",FALSE,1610,644,499,145,0.4,0.309937888198758,0.0900621118012422,45
"Mobula alfredi",TRUE,80,24,47,0,0.3,0.5875,0,45
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,45
"Mobula kuhlii",TRUE,171,85.5,92,0,0.5,0.538011695906433,0,45
"Mustelus mustelus",FALSE,1503,751.5,551,200.5,0.5,0.366600133067199,0.133399866932801,45
"Mustelus palumbes",FALSE,1794,538.2,497,41.1999999999999,0.3,0.277034559643255,0.0229654403567447,45
"Myliobatis aquila",TRUE,810,405,405,0,0.5,0.5,0,45
"Narke capensis",TRUE,340,102,182,0,0.3,0.535294117647059,0,45
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,45
"Notorynchus cepedianus",TRUE,712,213.6,337,0,0.3,0.473314606741573,0,45
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,45
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,45
"Poroderma africanum",TRUE,570,171,280,0,0.3,0.491228070175439,0,45
"Poroderma pantherinum",TRUE,527,158.1,261,0,0.3,0.495256166982922,0,45
"Raja ocellifera",FALSE,765,459,398,61,0.6,0.520261437908497,0.0797385620915033,45
"Rajella caudaspinosa",FALSE,887,266.1,264,2.09999999999997,0.3,0.297632468996618,0.00236753100338215,45
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,45
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,45
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,45
"Rostroraja alba",FALSE,1778,889,491,398,0.5,0.27615298087739,0.22384701912261,45
"Scyliorhinus capensis",TRUE,1540,462,555,0,0.3,0.36038961038961,0,45
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,45
"Sphyrna zygaena",TRUE,666,333,333,0,0.5,0.5,0,45
"Squalus acanthias",FALSE,2123,636.9,604,32.9,0.3,0.284503061705134,0.0154969382948657,45
"Squalus bassi",FALSE,1475,442.5,397,45.5,0.3,0.269152542372881,0.0308474576271186,45
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,45
"Taeniurops meyeni",TRUE,85,42.5,45,0,0.5,0.529411764705882,0,45
"Tetronarce cowleyi",TRUE,1623,486.9,566,0,0.3,0.348736906962415,0,45
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,45
"Triakis megalopterus",TRUE,569,170.7,211,0,0.3,0.370826010544815,0,45
"Sphyrna lewini",FALSE,669,200.7,137,63.7,0.3,0.204783258594918,0.0952167414050822,45
"Cba_nr",FALSE,2140,642,251,391,0.3,0.117289719626168,0.182710280373832,45
"Acroteriobatus annulatus",FALSE,1242,621,533,88,0.5,0.42914653784219,0.07085346215781,46
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,46
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,46
"Aetomylaeus bovinus",FALSE,391,195.5,194,1.5,0.5,0.49616368286445,0.00383631713554987,46
"Apristurus saldanha",FALSE,735,220.5,201,19.5,0.3,0.273469387755102,0.026530612244898,46
"Bathyraja smithii",TRUE,738,221.4,232,0,0.3,0.314363143631436,0,46
"Bathytoshia lata",TRUE,933,279.9,416,0,0.3,0.445873526259378,0,46
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,46
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,46
"Carcharhinus amboinensis",TRUE,231,69.3,97,0,0.3,0.41991341991342,0,46
"Carcharhinus brachyurus",TRUE,1230,369,510,0,0.3,0.414634146341463,0,46
"Carcharhinus brevipinna",TRUE,247,74.1,106,0,0.3,0.42914979757085,0,46
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,46
"Carcharhinus limbatus",TRUE,330,99,165,0,0.3,0.5,0,46
"Carcharhinus obscurus",FALSE,707,353.5,352,1.5,0.5,0.497878359264498,0.00212164073550212,46
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,46
"Carcharias taurus",FALSE,552,276,275,1,0.5,0.498188405797101,0.00181159420289855,46
"Centrophorus squamosus",FALSE,515,257.5,189,68.5,0.5,0.366990291262136,0.133009708737864,46
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,46
"Cruriraja parcomaculata",TRUE,1646,493.8,500,0,0.3,0.303766707168894,0,46
"Dipturus pullopunctatus",TRUE,1780,534,534,0,0.3,0.3,0,46
"Dipturus stenorhynchus",TRUE,600,180,205,0,0.3,0.341666666666667,0,46
"Etmopterus compagnoi",FALSE,741,222.3,200,22.3,0.3,0.269905533063428,0.0300944669365722,46
"Etmopterus sculptus",TRUE,603,180.9,181,0,0.3,0.30016583747927,0,46
"Galeorhinus galeus",FALSE,1925,962.5,529,433.5,0.5,0.274805194805195,0.225194805194805,46
"Gymnura natalensis",TRUE,544,163.2,257,0,0.3,0.472426470588235,0,46
"Halaelurus lineatus",TRUE,148,44.4,65,0,0.3,0.439189189189189,0,46
"Halaelurus natalensis",TRUE,649,324.5,328,0,0.5,0.505392912172573,0,46
"Haploblepharus edwardsii",FALSE,687,412.2,366,46.2,0.6,0.532751091703057,0.0672489082969432,46
"Haploblepharus fuscus",FALSE,287,143.5,143,0.5,0.5,0.498257839721254,0.00174216027874564,46
"Haploblepharus pictus",TRUE,332,99.6,125,0,0.3,0.376506024096386,0,46
"Himantura leoparda",TRUE,172,51.6,78,0,0.3,0.453488372093023,0,46
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,46
"Holohalaelurus regani",FALSE,1940,582,546,36,0.3,0.281443298969072,0.0185567010309278,46
"Leucoraja wallacei",FALSE,1610,644,499,145,0.4,0.309937888198758,0.0900621118012422,46
"Mobula alfredi",TRUE,80,24,48,0,0.3,0.6,0,46
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,46
"Mobula kuhlii",TRUE,171,85.5,92,0,0.5,0.538011695906433,0,46
"Mustelus mustelus",FALSE,1503,751.5,550,201.5,0.5,0.365934797072522,0.134065202927478,46
"Mustelus palumbes",FALSE,1794,538.2,497,41.1999999999999,0.3,0.277034559643255,0.0229654403567447,46
"Myliobatis aquila",FALSE,810,405,404,1,0.5,0.498765432098765,0.00123456790123457,46
"Narke capensis",TRUE,340,102,182,0,0.3,0.535294117647059,0,46
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,46
"Notorynchus cepedianus",TRUE,712,213.6,336,0,0.3,0.471910112359551,0,46
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,46
"Pateobatis jenkinsii",TRUE,226,67.8,119,0,0.3,0.526548672566372,0,46
"Poroderma africanum",TRUE,570,171,280,0,0.3,0.491228070175439,0,46
"Poroderma pantherinum",TRUE,527,158.1,261,0,0.3,0.495256166982922,0,46
"Raja ocellifera",FALSE,765,459,398,61,0.6,0.520261437908497,0.0797385620915033,46
"Rajella caudaspinosa",FALSE,887,266.1,266,0.0999999999999659,0.3,0.29988726042841,0.00011273957158959,46
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,46
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,46
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,46
"Rostroraja alba",FALSE,1778,889,491,398,0.5,0.27615298087739,0.22384701912261,46
"Scyliorhinus capensis",TRUE,1540,462,556,0,0.3,0.361038961038961,0,46
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,46
"Sphyrna zygaena",FALSE,666,333,332,1,0.5,0.498498498498498,0.0015015015015015,46
"Squalus acanthias",FALSE,2123,636.9,605,31.9,0.3,0.284974093264249,0.0150259067357513,46
"Squalus bassi",FALSE,1475,442.5,398,44.5,0.3,0.269830508474576,0.0301694915254237,46
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,46
"Taeniurops meyeni",TRUE,85,42.5,45,0,0.5,0.529411764705882,0,46
"Tetronarce cowleyi",TRUE,1623,486.9,568,0,0.3,0.349969192852742,0,46
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,46
"Triakis megalopterus",TRUE,569,170.7,210,0,0.3,0.369068541300527,0,46
"Sphyrna lewini",FALSE,669,200.7,139,61.7,0.3,0.207772795216741,0.0922272047832586,46
"Cba_nr",FALSE,2140,642,253,389,0.3,0.118224299065421,0.181775700934579,46
"Acroteriobatus annulatus",FALSE,1242,621,534,87,0.5,0.429951690821256,0.070048309178744,47
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,47
"Aetobatus ocellatus",TRUE,188,56.4,93,0,0.3,0.49468085106383,0,47
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,47
"Apristurus saldanha",FALSE,735,220.5,199,21.5,0.3,0.270748299319728,0.0292517006802721,47
"Bathyraja smithii",TRUE,738,221.4,230,0,0.3,0.311653116531165,0,47
"Bathytoshia lata",TRUE,933,279.9,417,0,0.3,0.446945337620579,0,47
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,47
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,47
"Carcharhinus amboinensis",TRUE,231,69.3,98,0,0.3,0.424242424242424,0,47
"Carcharhinus brachyurus",TRUE,1230,369,511,0,0.3,0.415447154471545,0,47
"Carcharhinus brevipinna",TRUE,247,74.1,107,0,0.3,0.433198380566802,0,47
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,47
"Carcharhinus limbatus",TRUE,330,99,164,0,0.3,0.496969696969697,0,47
"Carcharhinus obscurus",FALSE,707,353.5,351,2.5,0.5,0.496463932107496,0.00353606789250354,47
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,47
"Carcharias taurus",FALSE,552,276,274,2,0.5,0.496376811594203,0.0036231884057971,47
"Centrophorus squamosus",FALSE,515,257.5,187,70.5,0.5,0.363106796116505,0.136893203883495,47
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,47
"Cruriraja parcomaculata",TRUE,1646,493.8,497,0,0.3,0.301944106925881,0,47
"Dipturus pullopunctatus",FALSE,1780,534,533,1,0.3,0.299438202247191,0.000561797752808989,47
"Dipturus stenorhynchus",TRUE,600,180,204,0,0.3,0.34,0,47
"Etmopterus compagnoi",FALSE,741,222.3,200,22.3,0.3,0.269905533063428,0.0300944669365722,47
"Etmopterus sculptus",TRUE,603,180.9,181,0,0.3,0.30016583747927,0,47
"Galeorhinus galeus",FALSE,1925,962.5,529,433.5,0.5,0.274805194805195,0.225194805194805,47
"Gymnura natalensis",TRUE,544,163.2,258,0,0.3,0.474264705882353,0,47
"Halaelurus lineatus",TRUE,148,44.4,66,0,0.3,0.445945945945946,0,47
"Halaelurus natalensis",TRUE,649,324.5,329,0,0.5,0.50693374422188,0,47
"Haploblepharus edwardsii",FALSE,687,412.2,366,46.2,0.6,0.532751091703057,0.0672489082969432,47
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,47
"Haploblepharus pictus",TRUE,332,99.6,125,0,0.3,0.376506024096386,0,47
"Himantura leoparda",TRUE,172,51.6,75,0,0.3,0.436046511627907,0,47
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,47
"Holohalaelurus regani",FALSE,1940,582,544,38,0.3,0.280412371134021,0.0195876288659794,47
"Leucoraja wallacei",FALSE,1610,644,498,146,0.4,0.309316770186335,0.0906832298136646,47
"Mobula alfredi",TRUE,80,24,47,0,0.3,0.5875,0,47
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,47
"Mobula kuhlii",TRUE,171,85.5,92,0,0.5,0.538011695906433,0,47
"Mustelus mustelus",FALSE,1503,751.5,551,200.5,0.5,0.366600133067199,0.133399866932801,47
"Mustelus palumbes",FALSE,1794,538.2,497,41.1999999999999,0.3,0.277034559643255,0.0229654403567447,47
"Myliobatis aquila",TRUE,810,405,405,0,0.5,0.5,0,47
"Narke capensis",TRUE,340,102,182,0,0.3,0.535294117647059,0,47
"Neoraja stehmanni",FALSE,294,88.2,88,0.200000000000003,0.3,0.299319727891156,0.000680272108843547,47
"Notorynchus cepedianus",TRUE,712,213.6,337,0,0.3,0.473314606741573,0,47
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,47
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,47
"Poroderma africanum",TRUE,570,171,280,0,0.3,0.491228070175439,0,47
"Poroderma pantherinum",TRUE,527,158.1,261,0,0.3,0.495256166982922,0,47
