"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Haploblepharus pictus",TRUE,332,99.6,152,0,0.3,0.457831325301205,0,56
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,56
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,56
"Holohalaelurus regani",TRUE,1940,582,582,0,0.3,0.3,0,56
"Leucoraja wallacei",FALSE,1610,644,630,14,0.4,0.391304347826087,0.00869565217391304,56
"Mobula alfredi",TRUE,80,24,43,0,0.3,0.5375,0,56
"Mobula birostris",TRUE,116,58,61,0,0.5,0.525862068965517,0,56
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,56
"Mustelus mustelus",FALSE,1503,751.5,680,71.5,0.5,0.452428476380572,0.0475715236194278,56
"Mustelus palumbes",TRUE,1794,538.2,571,0,0.3,0.318283166109253,0,56
"Myliobatis aquila",TRUE,810,405,460,0,0.5,0.567901234567901,0,56
"Narke capensis",TRUE,340,102,215,0,0.3,0.632352941176471,0,56
"Neoraja stehmanni",TRUE,294,88.2,112,0,0.3,0.380952380952381,0,56
"Notorynchus cepedianus",TRUE,712,213.6,404,0,0.3,0.567415730337079,0,56
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,56
"Pateobatis jenkinsii",TRUE,226,67.8,116,0,0.3,0.513274336283186,0,56
"Poroderma africanum",TRUE,570,171,324,0,0.3,0.568421052631579,0,56
"Poroderma pantherinum",TRUE,527,158.1,279,0,0.3,0.529411764705882,0,56
"Raja ocellifera",TRUE,765,459,462,0,0.6,0.603921568627451,0,56
"Rajella caudaspinosa",TRUE,887,266.1,271,0,0.3,0.305524239007892,0,56
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,56
"Rhizoprionodon acutus",TRUE,77,23.1,36,0,0.3,0.467532467532468,0,56
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,56
"Rostroraja alba",FALSE,1778,889,600,289,0.5,0.337457817772778,0.162542182227222,56
"Scyliorhinus capensis",TRUE,1540,462,663,0,0.3,0.430519480519481,0,56
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,56
"Sphyrna zygaena",TRUE,666,333,386,0,0.5,0.57957957957958,0,56
"Squalus acanthias",TRUE,2123,636.9,690,0,0.3,0.325011775788978,0,56
"Squalus bassi",TRUE,1475,442.5,445,0,0.3,0.301694915254237,0,56
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,56
"Taeniurops meyeni",TRUE,85,42.5,53,0,0.5,0.623529411764706,0,56
"Tetronarce cowleyi",TRUE,1623,486.9,615,0,0.3,0.378927911275416,0,56
"Triaenodon obesus",TRUE,27,8.1,15,0,0.3,0.555555555555556,0,56
"Triakis megalopterus",TRUE,569,170.7,264,0,0.3,0.463971880492091,0,56
"Sphyrna lewini",FALSE,669,200.7,157,43.7,0.3,0.234678624813154,0.065321375186846,56
"Acroteriobatus annulatus",FALSE,1242,621,600,21,0.5,0.483091787439614,0.0169082125603865,57
"Acroteriobatus leucospilus",TRUE,161,80.5,89,0,0.5,0.552795031055901,0,57
"Aetobatus ocellatus",TRUE,188,56.4,85,0,0.3,0.452127659574468,0,57
"Aetomylaeus bovinus",TRUE,391,195.5,215,0,0.5,0.549872122762148,0,57
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,57
"Bathyraja smithii",TRUE,738,221.4,222,0,0.3,0.300813008130081,0,57
"Bathytoshia lata",TRUE,933,279.9,429,0,0.3,0.459807073954984,0,57
"Carcharhinus albimarginatus",TRUE,10,3,4,0,0.3,0.4,0,57
"Carcharhinus amblyrhynchos",TRUE,23,11.5,13,0,0.5,0.565217391304348,0,57
"Carcharhinus amboinensis",TRUE,231,69.3,104,0,0.3,0.45021645021645,0,57
"Carcharhinus brachyurus",TRUE,1230,369,566,0,0.3,0.460162601626016,0,57
"Carcharhinus brevipinna",TRUE,247,74.1,116,0,0.3,0.469635627530364,0,57
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,57
"Carcharhinus limbatus",TRUE,330,99,159,0,0.3,0.481818181818182,0,57
"Carcharhinus obscurus",TRUE,707,353.5,382,0,0.5,0.54031117397454,0,57
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,57
"Carcharias taurus",TRUE,552,276,292,0,0.5,0.528985507246377,0,57
"Centrophorus squamosus",FALSE,515,257.5,225,32.5,0.5,0.436893203883495,0.0631067961165049,57
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,57
"Cruriraja parcomaculata",TRUE,1646,493.8,556,0,0.3,0.33778857837181,0,57
"Dipturus pullopunctatus",TRUE,1780,534,642,0,0.3,0.360674157303371,0,57
"Dipturus stenorhynchus",TRUE,600,180,254,0,0.3,0.423333333333333,0,57
"Etmopterus compagnoi",TRUE,741,222.3,223,0,0.3,0.300944669365722,0,57
"Etmopterus sculptus",TRUE,603,180.9,202,0,0.3,0.334991708126036,0,57
"Galeorhinus galeus",FALSE,1925,962.5,574,388.5,0.5,0.298181818181818,0.201818181818182,57
"Gymnura natalensis",TRUE,544,163.2,294,0,0.3,0.540441176470588,0,57
"Halaelurus lineatus",TRUE,148,44.4,60,0,0.3,0.405405405405405,0,57
"Halaelurus natalensis",TRUE,649,324.5,340,0,0.5,0.523882896764253,0,57
"Haploblepharus edwardsii",TRUE,687,412.2,416,0,0.6,0.605531295487627,0,57
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,57
"Haploblepharus pictus",TRUE,332,99.6,153,0,0.3,0.460843373493976,0,57
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,57
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,57
"Holohalaelurus regani",TRUE,1940,582,582,0,0.3,0.3,0,57
"Leucoraja wallacei",FALSE,1610,644,629,15,0.4,0.390683229813665,0.0093167701863354,57
"Mobula alfredi",TRUE,80,24,43,0,0.3,0.5375,0,57
"Mobula birostris",TRUE,116,58,61,0,0.5,0.525862068965517,0,57
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,57
"Mustelus mustelus",FALSE,1503,751.5,680,71.5,0.5,0.452428476380572,0.0475715236194278,57
"Mustelus palumbes",TRUE,1794,538.2,571,0,0.3,0.318283166109253,0,57
"Myliobatis aquila",TRUE,810,405,460,0,0.5,0.567901234567901,0,57
"Narke capensis",TRUE,340,102,214,0,0.3,0.629411764705882,0,57
"Neoraja stehmanni",TRUE,294,88.2,112,0,0.3,0.380952380952381,0,57
"Notorynchus cepedianus",TRUE,712,213.6,404,0,0.3,0.567415730337079,0,57
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,57
"Pateobatis jenkinsii",TRUE,226,67.8,116,0,0.3,0.513274336283186,0,57
"Poroderma africanum",TRUE,570,171,324,0,0.3,0.568421052631579,0,57
"Poroderma pantherinum",TRUE,527,158.1,279,0,0.3,0.529411764705882,0,57
"Raja ocellifera",TRUE,765,459,462,0,0.6,0.603921568627451,0,57
"Rajella caudaspinosa",TRUE,887,266.1,271,0,0.3,0.305524239007892,0,57
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,57
"Rhizoprionodon acutus",TRUE,77,23.1,36,0,0.3,0.467532467532468,0,57
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,57
"Rostroraja alba",FALSE,1778,889,600,289,0.5,0.337457817772778,0.162542182227222,57
"Scyliorhinus capensis",TRUE,1540,462,663,0,0.3,0.430519480519481,0,57
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,57
"Sphyrna zygaena",TRUE,666,333,386,0,0.5,0.57957957957958,0,57
"Squalus acanthias",TRUE,2123,636.9,690,0,0.3,0.325011775788978,0,57
"Squalus bassi",TRUE,1475,442.5,446,0,0.3,0.302372881355932,0,57
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,57
"Taeniurops meyeni",TRUE,85,42.5,53,0,0.5,0.623529411764706,0,57
"Tetronarce cowleyi",TRUE,1623,486.9,615,0,0.3,0.378927911275416,0,57
"Triaenodon obesus",TRUE,27,8.1,15,0,0.3,0.555555555555556,0,57
"Triakis megalopterus",TRUE,569,170.7,264,0,0.3,0.463971880492091,0,57
"Sphyrna lewini",FALSE,669,200.7,157,43.7,0.3,0.234678624813154,0.065321375186846,57
"Acroteriobatus annulatus",FALSE,1242,621,600,21,0.5,0.483091787439614,0.0169082125603865,58
"Acroteriobatus leucospilus",TRUE,161,80.5,89,0,0.5,0.552795031055901,0,58
"Aetobatus ocellatus",TRUE,188,56.4,85,0,0.3,0.452127659574468,0,58
"Aetomylaeus bovinus",TRUE,391,195.5,215,0,0.5,0.549872122762148,0,58
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,58
"Bathyraja smithii",TRUE,738,221.4,222,0,0.3,0.300813008130081,0,58
"Bathytoshia lata",TRUE,933,279.9,429,0,0.3,0.459807073954984,0,58
"Carcharhinus albimarginatus",TRUE,10,3,4,0,0.3,0.4,0,58
"Carcharhinus amblyrhynchos",TRUE,23,11.5,13,0,0.5,0.565217391304348,0,58
"Carcharhinus amboinensis",TRUE,231,69.3,104,0,0.3,0.45021645021645,0,58
"Carcharhinus brachyurus",TRUE,1230,369,566,0,0.3,0.460162601626016,0,58
"Carcharhinus brevipinna",TRUE,247,74.1,117,0,0.3,0.473684210526316,0,58
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,58
"Carcharhinus limbatus",TRUE,330,99,159,0,0.3,0.481818181818182,0,58
"Carcharhinus obscurus",TRUE,707,353.5,382,0,0.5,0.54031117397454,0,58
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,58
"Carcharias taurus",TRUE,552,276,292,0,0.5,0.528985507246377,0,58
"Centrophorus squamosus",FALSE,515,257.5,225,32.5,0.5,0.436893203883495,0.0631067961165049,58
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,58
"Cruriraja parcomaculata",TRUE,1646,493.8,555,0,0.3,0.337181044957473,0,58
"Dipturus pullopunctatus",TRUE,1780,534,642,0,0.3,0.360674157303371,0,58
"Dipturus stenorhynchus",TRUE,600,180,254,0,0.3,0.423333333333333,0,58
"Etmopterus compagnoi",TRUE,741,222.3,223,0,0.3,0.300944669365722,0,58
"Etmopterus sculptus",TRUE,603,180.9,202,0,0.3,0.334991708126036,0,58
"Galeorhinus galeus",FALSE,1925,962.5,574,388.5,0.5,0.298181818181818,0.201818181818182,58
"Gymnura natalensis",TRUE,544,163.2,294,0,0.3,0.540441176470588,0,58
"Halaelurus lineatus",TRUE,148,44.4,60,0,0.3,0.405405405405405,0,58
"Halaelurus natalensis",TRUE,649,324.5,340,0,0.5,0.523882896764253,0,58
"Haploblepharus edwardsii",TRUE,687,412.2,416,0,0.6,0.605531295487627,0,58
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,58
"Haploblepharus pictus",TRUE,332,99.6,154,0,0.3,0.463855421686747,0,58
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,58
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,58
"Holohalaelurus regani",TRUE,1940,582,582,0,0.3,0.3,0,58
"Leucoraja wallacei",FALSE,1610,644,628,16,0.4,0.390062111801242,0.00993788819875776,58
"Mobula alfredi",TRUE,80,24,43,0,0.3,0.5375,0,58
"Mobula birostris",TRUE,116,58,61,0,0.5,0.525862068965517,0,58
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,58
"Mustelus mustelus",FALSE,1503,751.5,680,71.5,0.5,0.452428476380572,0.0475715236194278,58
"Mustelus palumbes",TRUE,1794,538.2,571,0,0.3,0.318283166109253,0,58
"Myliobatis aquila",TRUE,810,405,460,0,0.5,0.567901234567901,0,58
"Narke capensis",TRUE,340,102,213,0,0.3,0.626470588235294,0,58
"Neoraja stehmanni",TRUE,294,88.2,112,0,0.3,0.380952380952381,0,58
"Notorynchus cepedianus",TRUE,712,213.6,404,0,0.3,0.567415730337079,0,58
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,58
"Pateobatis jenkinsii",TRUE,226,67.8,116,0,0.3,0.513274336283186,0,58
"Poroderma africanum",TRUE,570,171,324,0,0.3,0.568421052631579,0,58
"Poroderma pantherinum",TRUE,527,158.1,279,0,0.3,0.529411764705882,0,58
"Raja ocellifera",TRUE,765,459,462,0,0.6,0.603921568627451,0,58
"Rajella caudaspinosa",TRUE,887,266.1,271,0,0.3,0.305524239007892,0,58
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,58
"Rhizoprionodon acutus",TRUE,77,23.1,36,0,0.3,0.467532467532468,0,58
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,58
"Rostroraja alba",FALSE,1778,889,600,289,0.5,0.337457817772778,0.162542182227222,58
"Scyliorhinus capensis",TRUE,1540,462,662,0,0.3,0.42987012987013,0,58
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,58
"Sphyrna zygaena",TRUE,666,333,386,0,0.5,0.57957957957958,0,58
"Squalus acanthias",TRUE,2123,636.9,690,0,0.3,0.325011775788978,0,58
"Squalus bassi",TRUE,1475,442.5,447,0,0.3,0.303050847457627,0,58
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,58
"Taeniurops meyeni",TRUE,85,42.5,53,0,0.5,0.623529411764706,0,58
"Tetronarce cowleyi",TRUE,1623,486.9,615,0,0.3,0.378927911275416,0,58
"Triaenodon obesus",TRUE,27,8.1,15,0,0.3,0.555555555555556,0,58
"Triakis megalopterus",TRUE,569,170.7,264,0,0.3,0.463971880492091,0,58
"Sphyrna lewini",FALSE,669,200.7,157,43.7,0.3,0.234678624813154,0.065321375186846,58
"Acroteriobatus annulatus",FALSE,1242,621,600,21,0.5,0.483091787439614,0.0169082125603865,59
"Acroteriobatus leucospilus",TRUE,161,80.5,89,0,0.5,0.552795031055901,0,59
"Aetobatus ocellatus",TRUE,188,56.4,85,0,0.3,0.452127659574468,0,59
"Aetomylaeus bovinus",TRUE,391,195.5,215,0,0.5,0.549872122762148,0,59
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,59
"Bathyraja smithii",TRUE,738,221.4,222,0,0.3,0.300813008130081,0,59
"Bathytoshia lata",TRUE,933,279.9,428,0,0.3,0.458735262593783,0,59
"Carcharhinus albimarginatus",TRUE,10,3,4,0,0.3,0.4,0,59
"Carcharhinus amblyrhynchos",TRUE,23,11.5,13,0,0.5,0.565217391304348,0,59
"Carcharhinus amboinensis",TRUE,231,69.3,104,0,0.3,0.45021645021645,0,59
"Carcharhinus brachyurus",TRUE,1230,369,566,0,0.3,0.460162601626016,0,59
"Carcharhinus brevipinna",TRUE,247,74.1,118,0,0.3,0.477732793522267,0,59
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,59
"Carcharhinus limbatus",TRUE,330,99,158,0,0.3,0.478787878787879,0,59
"Carcharhinus obscurus",TRUE,707,353.5,382,0,0.5,0.54031117397454,0,59
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,59
"Carcharias taurus",TRUE,552,276,292,0,0.5,0.528985507246377,0,59
"Centrophorus squamosus",FALSE,515,257.5,225,32.5,0.5,0.436893203883495,0.0631067961165049,59
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,59
"Cruriraja parcomaculata",TRUE,1646,493.8,554,0,0.3,0.336573511543135,0,59
"Dipturus pullopunctatus",TRUE,1780,534,642,0,0.3,0.360674157303371,0,59
"Dipturus stenorhynchus",TRUE,600,180,254,0,0.3,0.423333333333333,0,59
"Etmopterus compagnoi",TRUE,741,222.3,223,0,0.3,0.300944669365722,0,59
"Etmopterus sculptus",TRUE,603,180.9,202,0,0.3,0.334991708126036,0,59
"Galeorhinus galeus",FALSE,1925,962.5,574,388.5,0.5,0.298181818181818,0.201818181818182,59
"Gymnura natalensis",TRUE,544,163.2,294,0,0.3,0.540441176470588,0,59
"Halaelurus lineatus",TRUE,148,44.4,60,0,0.3,0.405405405405405,0,59
"Halaelurus natalensis",TRUE,649,324.5,340,0,0.5,0.523882896764253,0,59
"Haploblepharus edwardsii",TRUE,687,412.2,416,0,0.6,0.605531295487627,0,59
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,59
"Haploblepharus pictus",TRUE,332,99.6,154,0,0.3,0.463855421686747,0,59
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,59
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,59
"Holohalaelurus regani",TRUE,1940,582,582,0,0.3,0.3,0,59
"Leucoraja wallacei",FALSE,1610,644,627,17,0.4,0.38944099378882,0.0105590062111801,59
"Mobula alfredi",TRUE,80,24,43,0,0.3,0.5375,0,59
"Mobula birostris",TRUE,116,58,61,0,0.5,0.525862068965517,0,59
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,59
"Mustelus mustelus",FALSE,1503,751.5,680,71.5,0.5,0.452428476380572,0.0475715236194278,59
"Mustelus palumbes",TRUE,1794,538.2,571,0,0.3,0.318283166109253,0,59
"Myliobatis aquila",TRUE,810,405,460,0,0.5,0.567901234567901,0,59
"Narke capensis",TRUE,340,102,212,0,0.3,0.623529411764706,0,59
"Neoraja stehmanni",TRUE,294,88.2,112,0,0.3,0.380952380952381,0,59
"Notorynchus cepedianus",TRUE,712,213.6,404,0,0.3,0.567415730337079,0,59
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,59
"Pateobatis jenkinsii",TRUE,226,67.8,116,0,0.3,0.513274336283186,0,59
"Poroderma africanum",TRUE,570,171,324,0,0.3,0.568421052631579,0,59
"Poroderma pantherinum",TRUE,527,158.1,279,0,0.3,0.529411764705882,0,59
"Raja ocellifera",TRUE,765,459,462,0,0.6,0.603921568627451,0,59
"Rajella caudaspinosa",TRUE,887,266.1,271,0,0.3,0.305524239007892,0,59
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,59
"Rhizoprionodon acutus",TRUE,77,23.1,36,0,0.3,0.467532467532468,0,59
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,59
"Rostroraja alba",FALSE,1778,889,600,289,0.5,0.337457817772778,0.162542182227222,59
"Scyliorhinus capensis",TRUE,1540,462,661,0,0.3,0.429220779220779,0,59
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,59
"Sphyrna zygaena",TRUE,666,333,386,0,0.5,0.57957957957958,0,59
"Squalus acanthias",TRUE,2123,636.9,690,0,0.3,0.325011775788978,0,59
"Squalus bassi",TRUE,1475,442.5,448,0,0.3,0.303728813559322,0,59
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,59
"Taeniurops meyeni",TRUE,85,42.5,53,0,0.5,0.623529411764706,0,59
"Tetronarce cowleyi",TRUE,1623,486.9,615,0,0.3,0.378927911275416,0,59
"Triaenodon obesus",TRUE,27,8.1,15,0,0.3,0.555555555555556,0,59
"Triakis megalopterus",TRUE,569,170.7,264,0,0.3,0.463971880492091,0,59
"Sphyrna lewini",FALSE,669,200.7,157,43.7,0.3,0.234678624813154,0.065321375186846,59
"Acroteriobatus annulatus",FALSE,1242,621,596,25,0.5,0.479871175523349,0.0201288244766506,60
"Acroteriobatus leucospilus",TRUE,161,80.5,88,0,0.5,0.546583850931677,0,60
"Aetobatus ocellatus",TRUE,188,56.4,84,0,0.3,0.446808510638298,0,60
"Aetomylaeus bovinus",TRUE,391,195.5,205,0,0.5,0.524296675191816,0,60
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,60
"Bathyraja smithii",TRUE,738,221.4,223,0,0.3,0.302168021680217,0,60
"Bathytoshia lata",TRUE,933,279.9,439,0,0.3,0.470525187566988,0,60
"Carcharhinus albimarginatus",TRUE,10,3,4,0,0.3,0.4,0,60
"Carcharhinus amblyrhynchos",TRUE,23,11.5,13,0,0.5,0.565217391304348,0,60
"Carcharhinus amboinensis",TRUE,231,69.3,103,0,0.3,0.445887445887446,0,60
"Carcharhinus brachyurus",TRUE,1230,369,561,0,0.3,0.45609756097561,0,60
"Carcharhinus brevipinna",TRUE,247,74.1,110,0,0.3,0.445344129554656,0,60
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,60
"Carcharhinus limbatus",TRUE,330,99,154,0,0.3,0.466666666666667,0,60
"Carcharhinus obscurus",TRUE,707,353.5,389,0,0.5,0.55021216407355,0,60
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,60
"Carcharias taurus",TRUE,552,276,292,0,0.5,0.528985507246377,0,60
"Centrophorus squamosus",FALSE,515,257.5,230,27.5,0.5,0.446601941747573,0.0533980582524272,60
"Centroscymnus owstonii",FALSE,527,158.1,156,2.09999999999999,0.3,0.296015180265655,0.00398481973434534,60
"Cruriraja parcomaculata",TRUE,1646,493.8,559,0,0.3,0.339611178614824,0,60
"Dipturus pullopunctatus",TRUE,1780,534,630,0,0.3,0.353932584269663,0,60
"Dipturus stenorhynchus",TRUE,600,180,271,0,0.3,0.451666666666667,0,60
"Etmopterus compagnoi",FALSE,741,222.3,220,2.29999999999998,0.3,0.296896086369771,0.0031039136302294,60
"Etmopterus sculptus",TRUE,603,180.9,201,0,0.3,0.333333333333333,0,60
"Galeorhinus galeus",FALSE,1925,962.5,571,391.5,0.5,0.296623376623377,0.203376623376623,60
"Gymnura natalensis",TRUE,544,163.2,290,0,0.3,0.533088235294118,0,60
"Halaelurus lineatus",TRUE,148,44.4,62,0,0.3,0.418918918918919,0,60
"Halaelurus natalensis",TRUE,649,324.5,336,0,0.5,0.517719568567026,0,60
"Haploblepharus edwardsii",TRUE,687,412.2,416,0,0.6,0.605531295487627,0,60
"Haploblepharus fuscus",FALSE,287,143.5,141,2.5,0.5,0.491289198606272,0.00871080139372822,60
"Haploblepharus pictus",TRUE,332,99.6,143,0,0.3,0.430722891566265,0,60
"Himantura leoparda",TRUE,172,51.6,89,0,0.3,0.517441860465116,0,60
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,60
"Holohalaelurus regani",TRUE,1940,582,583,0,0.3,0.300515463917526,0,60
"Leucoraja wallacei",FALSE,1610,644,635,9,0.4,0.394409937888199,0.00559006211180124,60
"Mobula alfredi",TRUE,80,24,47,0,0.3,0.5875,0,60
"Mobula birostris",TRUE,116,58,61,0,0.5,0.525862068965517,0,60
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,60
"Mustelus mustelus",FALSE,1503,751.5,676,75.5,0.5,0.449767132401863,0.0502328675981371,60
"Mustelus palumbes",TRUE,1794,538.2,568,0,0.3,0.316610925306577,0,60
"Myliobatis aquila",TRUE,810,405,460,0,0.5,0.567901234567901,0,60
"Narke capensis",TRUE,340,102,215,0,0.3,0.632352941176471,0,60
"Neoraja stehmanni",TRUE,294,88.2,113,0,0.3,0.384353741496599,0,60
"Notorynchus cepedianus",TRUE,712,213.6,401,0,0.3,0.563202247191011,0,60
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,60
"Pateobatis jenkinsii",TRUE,226,67.8,115,0,0.3,0.508849557522124,0,60
"Poroderma africanum",TRUE,570,171,319,0,0.3,0.559649122807018,0,60
"Poroderma pantherinum",TRUE,527,158.1,271,0,0.3,0.514231499051233,0,60
"Raja ocellifera",TRUE,765,459,461,0,0.6,0.602614379084967,0,60
"Rajella caudaspinosa",TRUE,887,266.1,267,0,0.3,0.301014656144307,0,60
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,60
"Rhizoprionodon acutus",TRUE,77,23.1,36,0,0.3,0.467532467532468,0,60
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,60
"Rostroraja alba",FALSE,1778,889,594,295,0.5,0.334083239595051,0.165916760404949,60
"Scyliorhinus capensis",TRUE,1540,462,652,0,0.3,0.423376623376623,0,60
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,60
"Sphyrna zygaena",TRUE,666,333,380,0,0.5,0.570570570570571,0,60
"Squalus acanthias",TRUE,2123,636.9,684,0,0.3,0.322185586434291,0,60
"Squalus bassi",TRUE,1475,442.5,444,0,0.3,0.301016949152542,0,60
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,60
"Taeniurops meyeni",TRUE,85,42.5,53,0,0.5,0.623529411764706,0,60
"Tetronarce cowleyi",TRUE,1623,486.9,609,0,0.3,0.375231053604436,0,60
"Triaenodon obesus",TRUE,27,8.1,15,0,0.3,0.555555555555556,0,60
"Triakis megalopterus",TRUE,569,170.7,258,0,0.3,0.453427065026362,0,60
"Sphyrna lewini",FALSE,669,200.7,163,37.7,0.3,0.243647234678625,0.0563527653213752,60
"Acroteriobatus annulatus",FALSE,1242,621,600,21,0.5,0.483091787439614,0.0169082125603865,61
"Acroteriobatus leucospilus",TRUE,161,80.5,89,0,0.5,0.552795031055901,0,61
"Aetobatus ocellatus",TRUE,188,56.4,85,0,0.3,0.452127659574468,0,61
"Aetomylaeus bovinus",TRUE,391,195.5,215,0,0.5,0.549872122762148,0,61
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,61
"Bathyraja smithii",TRUE,738,221.4,222,0,0.3,0.300813008130081,0,61
"Bathytoshia lata",TRUE,933,279.9,427,0,0.3,0.457663451232583,0,61
"Carcharhinus albimarginatus",TRUE,10,3,4,0,0.3,0.4,0,61
"Carcharhinus amblyrhynchos",TRUE,23,11.5,13,0,0.5,0.565217391304348,0,61
"Carcharhinus amboinensis",TRUE,231,69.3,104,0,0.3,0.45021645021645,0,61
"Carcharhinus brachyurus",TRUE,1230,369,566,0,0.3,0.460162601626016,0,61
"Carcharhinus brevipinna",TRUE,247,74.1,118,0,0.3,0.477732793522267,0,61
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,61
"Carcharhinus limbatus",TRUE,330,99,159,0,0.3,0.481818181818182,0,61
"Carcharhinus obscurus",TRUE,707,353.5,382,0,0.5,0.54031117397454,0,61
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,61
"Carcharias taurus",TRUE,552,276,292,0,0.5,0.528985507246377,0,61
"Centrophorus squamosus",FALSE,515,257.5,225,32.5,0.5,0.436893203883495,0.0631067961165049,61
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,61
"Cruriraja parcomaculata",TRUE,1646,493.8,553,0,0.3,0.335965978128797,0,61
"Dipturus pullopunctatus",TRUE,1780,534,642,0,0.3,0.360674157303371,0,61
"Dipturus stenorhynchus",TRUE,600,180,254,0,0.3,0.423333333333333,0,61
"Etmopterus compagnoi",TRUE,741,222.3,223,0,0.3,0.300944669365722,0,61
"Etmopterus sculptus",TRUE,603,180.9,202,0,0.3,0.334991708126036,0,61
"Galeorhinus galeus",FALSE,1925,962.5,574,388.5,0.5,0.298181818181818,0.201818181818182,61
"Gymnura natalensis",TRUE,544,163.2,294,0,0.3,0.540441176470588,0,61
