"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,57
"Rhizoprionodon acutus",TRUE,77,23.1,33,0,0.3,0.428571428571429,0,57
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,57
"Rostroraja alba",FALSE,1778,889,484,405,0.5,0.272215973003375,0.227784026996625,57
"Scyliorhinus capensis",TRUE,1540,462,553,0,0.3,0.359090909090909,0,57
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,57
"Sphyrna zygaena",TRUE,666,333,333,0,0.5,0.5,0,57
"Squalus acanthias",FALSE,2123,636.9,603,33.9,0.3,0.28403203014602,0.0159679698539802,57
"Squalus bassi",FALSE,1475,442.5,400,42.5,0.3,0.271186440677966,0.0288135593220339,57
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,57
"Taeniurops meyeni",TRUE,85,42.5,44,0,0.5,0.517647058823529,0,57
"Tetronarce cowleyi",TRUE,1623,486.9,567,0,0.3,0.349353049907579,0,57
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,57
"Triakis megalopterus",TRUE,569,170.7,211,0,0.3,0.370826010544815,0,57
"Sphyrna lewini",FALSE,669,200.7,145,55.7,0.3,0.216741405082212,0.0832585949177877,57
"Acroteriobatus annulatus",FALSE,1242,621,527,94,0.5,0.424315619967794,0.0756843800322061,58
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,58
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,58
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,58
"Apristurus saldanha",FALSE,735,220.5,199,21.5,0.3,0.270748299319728,0.0292517006802721,58
"Bathyraja smithii",TRUE,738,221.4,230,0,0.3,0.311653116531165,0,58
"Bathytoshia lata",TRUE,933,279.9,409,0,0.3,0.438370846730975,0,58
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,58
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,58
"Carcharhinus amboinensis",TRUE,231,69.3,98,0,0.3,0.424242424242424,0,58
"Carcharhinus brachyurus",TRUE,1230,369,503,0,0.3,0.408943089430894,0,58
"Carcharhinus brevipinna",TRUE,247,74.1,109,0,0.3,0.441295546558704,0,58
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,58
"Carcharhinus limbatus",TRUE,330,99,162,0,0.3,0.490909090909091,0,58
"Carcharhinus obscurus",FALSE,707,353.5,351,2.5,0.5,0.496463932107496,0.00353606789250354,58
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,58
"Carcharias taurus",FALSE,552,276,275,1,0.5,0.498188405797101,0.00181159420289855,58
"Centrophorus squamosus",FALSE,515,257.5,196,61.5,0.5,0.380582524271845,0.119417475728155,58
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,58
"Cruriraja parcomaculata",FALSE,1646,493.8,492,1.79999999999995,0.3,0.298906439854192,0.00109356014580799,58
"Dipturus pullopunctatus",FALSE,1780,534,531,3,0.3,0.298314606741573,0.00168539325842697,58
"Dipturus stenorhynchus",TRUE,600,180,208,0,0.3,0.346666666666667,0,58
"Etmopterus compagnoi",FALSE,741,222.3,193,29.3,0.3,0.260458839406208,0.0395411605937922,58
"Etmopterus sculptus",FALSE,603,180.9,180,0.900000000000006,0.3,0.298507462686567,0.00149253731343285,58
"Galeorhinus galeus",FALSE,1925,962.5,520,442.5,0.5,0.27012987012987,0.22987012987013,58
"Gymnura natalensis",TRUE,544,163.2,255,0,0.3,0.46875,0,58
"Halaelurus lineatus",TRUE,148,44.4,66,0,0.3,0.445945945945946,0,58
"Halaelurus natalensis",TRUE,649,324.5,330,0,0.5,0.508474576271186,0,58
"Haploblepharus edwardsii",FALSE,687,412.2,373,39.2,0.6,0.542940320232897,0.0570596797671033,58
"Haploblepharus fuscus",FALSE,287,143.5,143,0.5,0.5,0.498257839721254,0.00174216027874564,58
"Haploblepharus pictus",TRUE,332,99.6,123,0,0.3,0.370481927710843,0,58
"Himantura leoparda",TRUE,172,51.6,82,0,0.3,0.476744186046512,0,58
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,58
"Holohalaelurus regani",FALSE,1940,582,545,37,0.3,0.280927835051546,0.0190721649484536,58
"Leucoraja wallacei",FALSE,1610,644,498,146,0.4,0.309316770186335,0.0906832298136646,58
"Mobula alfredi",TRUE,80,24,47,0,0.3,0.5875,0,58
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,58
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,58
"Mustelus mustelus",FALSE,1503,751.5,538,213.5,0.5,0.357950765136394,0.142049234863606,58
"Mustelus palumbes",FALSE,1794,538.2,488,50.1999999999999,0.3,0.272017837235229,0.0279821627647714,58
"Myliobatis aquila",FALSE,810,405,403,2,0.5,0.497530864197531,0.00246913580246914,58
"Narke capensis",TRUE,340,102,182,0,0.3,0.535294117647059,0,58
"Neoraja stehmanni",FALSE,294,88.2,88,0.200000000000003,0.3,0.299319727891156,0.000680272108843547,58
"Notorynchus cepedianus",TRUE,712,213.6,335,0,0.3,0.470505617977528,0,58
"Pateobatis fai",TRUE,36,10.8,17,0,0.3,0.472222222222222,0,58
"Pateobatis jenkinsii",TRUE,226,67.8,119,0,0.3,0.526548672566372,0,58
"Poroderma africanum",TRUE,570,171,284,0,0.3,0.498245614035088,0,58
"Poroderma pantherinum",TRUE,527,158.1,262,0,0.3,0.497153700189753,0,58
"Raja ocellifera",FALSE,765,459,392,67,0.6,0.512418300653595,0.0875816993464052,58
"Rajella caudaspinosa",FALSE,887,266.1,264,2.09999999999997,0.3,0.297632468996618,0.00236753100338215,58
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,58
"Rhizoprionodon acutus",TRUE,77,23.1,33,0,0.3,0.428571428571429,0,58
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,58
"Rostroraja alba",FALSE,1778,889,482,407,0.5,0.271091113610799,0.228908886389201,58
"Scyliorhinus capensis",TRUE,1540,462,554,0,0.3,0.35974025974026,0,58
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,58
"Sphyrna zygaena",FALSE,666,333,331,2,0.5,0.496996996996997,0.003003003003003,58
"Squalus acanthias",FALSE,2123,636.9,604,32.9,0.3,0.284503061705134,0.0154969382948657,58
"Squalus bassi",FALSE,1475,442.5,402,40.5,0.3,0.272542372881356,0.0274576271186441,58
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,58
"Taeniurops meyeni",TRUE,85,42.5,44,0,0.5,0.517647058823529,0,58
"Tetronarce cowleyi",TRUE,1623,486.9,568,0,0.3,0.349969192852742,0,58
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,58
"Triakis megalopterus",TRUE,569,170.7,210,0,0.3,0.369068541300527,0,58
"Sphyrna lewini",FALSE,669,200.7,145,55.7,0.3,0.216741405082212,0.0832585949177877,58
"Acroteriobatus annulatus",FALSE,1242,621,531,90,0.5,0.427536231884058,0.072463768115942,59
"Acroteriobatus leucospilus",TRUE,161,80.5,82,0,0.5,0.509316770186335,0,59
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,59
"Aetomylaeus bovinus",TRUE,391,195.5,197,0,0.5,0.50383631713555,0,59
"Apristurus saldanha",FALSE,735,220.5,198,22.5,0.3,0.269387755102041,0.0306122448979592,59
"Bathyraja smithii",TRUE,738,221.4,229,0,0.3,0.31029810298103,0,59
"Bathytoshia lata",TRUE,933,279.9,414,0,0.3,0.443729903536977,0,59
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,59
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,59
"Carcharhinus amboinensis",TRUE,231,69.3,100,0,0.3,0.432900432900433,0,59
"Carcharhinus brachyurus",TRUE,1230,369,507,0,0.3,0.412195121951219,0,59
"Carcharhinus brevipinna",TRUE,247,74.1,112,0,0.3,0.453441295546559,0,59
"Carcharhinus leucas",TRUE,117,35.1,61,0,0.3,0.521367521367521,0,59
"Carcharhinus limbatus",TRUE,330,99,164,0,0.3,0.496969696969697,0,59
"Carcharhinus obscurus",TRUE,707,353.5,356,0,0.5,0.503536067892503,0,59
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,59
"Carcharias taurus",TRUE,552,276,278,0,0.5,0.503623188405797,0,59
"Centrophorus squamosus",FALSE,515,257.5,196,61.5,0.5,0.380582524271845,0.119417475728155,59
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,59
"Cruriraja parcomaculata",FALSE,1646,493.8,491,2.79999999999995,0.3,0.298298906439854,0.00170109356014578,59
"Dipturus pullopunctatus",FALSE,1780,534,531,3,0.3,0.298314606741573,0.00168539325842697,59
"Dipturus stenorhynchus",TRUE,600,180,211,0,0.3,0.351666666666667,0,59
"Etmopterus compagnoi",FALSE,741,222.3,196,26.3,0.3,0.264507422402159,0.0354925775978407,59
"Etmopterus sculptus",TRUE,603,180.9,181,0,0.3,0.30016583747927,0,59
"Galeorhinus galeus",FALSE,1925,962.5,521,441.5,0.5,0.270649350649351,0.229350649350649,59
"Gymnura natalensis",TRUE,544,163.2,258,0,0.3,0.474264705882353,0,59
"Halaelurus lineatus",TRUE,148,44.4,68,0,0.3,0.459459459459459,0,59
"Halaelurus natalensis",TRUE,649,324.5,333,0,0.5,0.513097072419106,0,59
"Haploblepharus edwardsii",FALSE,687,412.2,377,35.2,0.6,0.548762736535662,0.0512372634643377,59
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,59
"Haploblepharus pictus",TRUE,332,99.6,124,0,0.3,0.373493975903614,0,59
"Himantura leoparda",TRUE,172,51.6,81,0,0.3,0.47093023255814,0,59
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,59
"Holohalaelurus regani",FALSE,1940,582,546,36,0.3,0.281443298969072,0.0185567010309278,59
"Leucoraja wallacei",FALSE,1610,644,499,145,0.4,0.309937888198758,0.0900621118012422,59
"Mobula alfredi",TRUE,80,24,46,0,0.3,0.575,0,59
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,59
"Mobula kuhlii",TRUE,171,85.5,94,0,0.5,0.549707602339181,0,59
"Mustelus mustelus",FALSE,1503,751.5,544,207.5,0.5,0.361942781104458,0.138057218895542,59
"Mustelus palumbes",FALSE,1794,538.2,488,50.1999999999999,0.3,0.272017837235229,0.0279821627647714,59
"Myliobatis aquila",TRUE,810,405,407,0,0.5,0.502469135802469,0,59
"Narke capensis",TRUE,340,102,185,0,0.3,0.544117647058823,0,59
"Neoraja stehmanni",FALSE,294,88.2,88,0.200000000000003,0.3,0.299319727891156,0.000680272108843547,59
"Notorynchus cepedianus",TRUE,712,213.6,339,0,0.3,0.476123595505618,0,59
"Pateobatis fai",TRUE,36,10.8,17,0,0.3,0.472222222222222,0,59
"Pateobatis jenkinsii",TRUE,226,67.8,121,0,0.3,0.535398230088496,0,59
"Poroderma africanum",TRUE,570,171,289,0,0.3,0.507017543859649,0,59
"Poroderma pantherinum",TRUE,527,158.1,264,0,0.3,0.500948766603416,0,59
"Raja ocellifera",FALSE,765,459,395,64,0.6,0.516339869281046,0.0836601307189542,59
"Rajella caudaspinosa",FALSE,887,266.1,262,4.09999999999997,0.3,0.295377677564825,0.00462232243517471,59
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,59
"Rhizoprionodon acutus",TRUE,77,23.1,33,0,0.3,0.428571428571429,0,59
"Rhynchobatus djiddensis",TRUE,149,74.5,78,0,0.5,0.523489932885906,0,59
"Rostroraja alba",FALSE,1778,889,485,404,0.5,0.272778402699663,0.227221597300337,59
"Scyliorhinus capensis",TRUE,1540,462,555,0,0.3,0.36038961038961,0,59
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,59
"Sphyrna zygaena",TRUE,666,333,336,0,0.5,0.504504504504504,0,59
"Squalus acanthias",FALSE,2123,636.9,604,32.9,0.3,0.284503061705134,0.0154969382948657,59
"Squalus bassi",FALSE,1475,442.5,400,42.5,0.3,0.271186440677966,0.0288135593220339,59
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,59
"Taeniurops meyeni",TRUE,85,42.5,45,0,0.5,0.529411764705882,0,59
"Tetronarce cowleyi",TRUE,1623,486.9,567,0,0.3,0.349353049907579,0,59
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,59
"Triakis megalopterus",TRUE,569,170.7,212,0,0.3,0.372583479789104,0,59
"Sphyrna lewini",FALSE,669,200.7,147,53.7,0.3,0.219730941704036,0.0802690582959641,59
"Acroteriobatus annulatus",FALSE,1242,621,527,94,0.5,0.424315619967794,0.0756843800322061,60
"Acroteriobatus leucospilus",FALSE,161,80.5,79,1.5,0.5,0.490683229813665,0.0093167701863354,60
"Aetobatus ocellatus",TRUE,188,56.4,93,0,0.3,0.49468085106383,0,60
"Aetomylaeus bovinus",FALSE,391,195.5,193,2.5,0.5,0.493606138107417,0.00639386189258312,60
"Apristurus saldanha",FALSE,735,220.5,200,20.5,0.3,0.272108843537415,0.027891156462585,60
"Bathyraja smithii",TRUE,738,221.4,231,0,0.3,0.313008130081301,0,60
"Bathytoshia lata",TRUE,933,279.9,409,0,0.3,0.438370846730975,0,60
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,60
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,60
"Carcharhinus amboinensis",TRUE,231,69.3,97,0,0.3,0.41991341991342,0,60
"Carcharhinus brachyurus",TRUE,1230,369,503,0,0.3,0.408943089430894,0,60
"Carcharhinus brevipinna",TRUE,247,74.1,108,0,0.3,0.437246963562753,0,60
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,60
"Carcharhinus limbatus",TRUE,330,99,161,0,0.3,0.487878787878788,0,60
"Carcharhinus obscurus",FALSE,707,353.5,351,2.5,0.5,0.496463932107496,0.00353606789250354,60
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,60
"Carcharias taurus",FALSE,552,276,274,2,0.5,0.496376811594203,0.0036231884057971,60
"Centrophorus squamosus",FALSE,515,257.5,196,61.5,0.5,0.380582524271845,0.119417475728155,60
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,60
"Cruriraja parcomaculata",FALSE,1646,493.8,493,0.799999999999955,0.3,0.29951397326853,0.000486026731470203,60
"Dipturus pullopunctatus",FALSE,1780,534,533,1,0.3,0.299438202247191,0.000561797752808989,60
"Dipturus stenorhynchus",TRUE,600,180,208,0,0.3,0.346666666666667,0,60
"Etmopterus compagnoi",FALSE,741,222.3,194,28.3,0.3,0.261808367071525,0.038191632928475,60
"Etmopterus sculptus",FALSE,603,180.9,180,0.900000000000006,0.3,0.298507462686567,0.00149253731343285,60
"Galeorhinus galeus",FALSE,1925,962.5,522,440.5,0.5,0.271168831168831,0.228831168831169,60
"Gymnura natalensis",TRUE,544,163.2,254,0,0.3,0.466911764705882,0,60
"Halaelurus lineatus",TRUE,148,44.4,65,0,0.3,0.439189189189189,0,60
"Halaelurus natalensis",TRUE,649,324.5,331,0,0.5,0.510015408320493,0,60
"Haploblepharus edwardsii",FALSE,687,412.2,374,38.2,0.6,0.544395924308588,0.0556040756914119,60
"Haploblepharus fuscus",FALSE,287,143.5,143,0.5,0.5,0.498257839721254,0.00174216027874564,60
"Haploblepharus pictus",TRUE,332,99.6,123,0,0.3,0.370481927710843,0,60
"Himantura leoparda",TRUE,172,51.6,82,0,0.3,0.476744186046512,0,60
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,60
"Holohalaelurus regani",FALSE,1940,582,547,35,0.3,0.281958762886598,0.0180412371134021,60
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,60
"Mobula alfredi",TRUE,80,24,47,0,0.3,0.5875,0,60
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,60
"Mobula kuhlii",TRUE,171,85.5,92,0,0.5,0.538011695906433,0,60
"Mustelus mustelus",FALSE,1503,751.5,539,212.5,0.5,0.358616101131071,0.141383898868929,60
"Mustelus palumbes",FALSE,1794,538.2,490,48.1999999999999,0.3,0.273132664437012,0.0268673355629877,60
"Myliobatis aquila",FALSE,810,405,403,2,0.5,0.497530864197531,0.00246913580246914,60
"Narke capensis",TRUE,340,102,183,0,0.3,0.538235294117647,0,60
"Neoraja stehmanni",FALSE,294,88.2,88,0.200000000000003,0.3,0.299319727891156,0.000680272108843547,60
"Notorynchus cepedianus",TRUE,712,213.6,337,0,0.3,0.473314606741573,0,60
"Pateobatis fai",TRUE,36,10.8,17,0,0.3,0.472222222222222,0,60
"Pateobatis jenkinsii",TRUE,226,67.8,118,0,0.3,0.52212389380531,0,60
"Poroderma africanum",TRUE,570,171,284,0,0.3,0.498245614035088,0,60
"Poroderma pantherinum",TRUE,527,158.1,262,0,0.3,0.497153700189753,0,60
"Raja ocellifera",FALSE,765,459,393,66,0.6,0.513725490196078,0.0862745098039216,60
"Rajella caudaspinosa",FALSE,887,266.1,265,1.09999999999997,0.3,0.298759864712514,0.00124013528748587,60
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,60
"Rhizoprionodon acutus",TRUE,77,23.1,33,0,0.3,0.428571428571429,0,60
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,60
"Rostroraja alba",FALSE,1778,889,484,405,0.5,0.272215973003375,0.227784026996625,60
"Scyliorhinus capensis",TRUE,1540,462,556,0,0.3,0.361038961038961,0,60
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,60
"Sphyrna zygaena",FALSE,666,333,331,2,0.5,0.496996996996997,0.003003003003003,60
"Squalus acanthias",FALSE,2123,636.9,606,30.9,0.3,0.285445124823363,0.0145548751766368,60
"Squalus bassi",FALSE,1475,442.5,403,39.5,0.3,0.273220338983051,0.0267796610169492,60
"Stegostoma tigrinum",TRUE,100,30,43,0,0.3,0.43,0,60
"Taeniurops meyeni",TRUE,85,42.5,44,0,0.5,0.517647058823529,0,60
"Tetronarce cowleyi",TRUE,1623,486.9,570,0,0.3,0.351201478743068,0,60
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,60
"Triakis megalopterus",TRUE,569,170.7,209,0,0.3,0.367311072056239,0,60
"Sphyrna lewini",FALSE,669,200.7,145,55.7,0.3,0.216741405082212,0.0832585949177877,60
"Acroteriobatus annulatus",FALSE,1242,621,527,94,0.5,0.424315619967794,0.0756843800322061,61
"Acroteriobatus leucospilus",TRUE,161,80.5,82,0,0.5,0.509316770186335,0,61
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,61
"Aetomylaeus bovinus",FALSE,391,195.5,194,1.5,0.5,0.49616368286445,0.00383631713554987,61
"Apristurus saldanha",FALSE,735,220.5,200,20.5,0.3,0.272108843537415,0.027891156462585,61
"Bathyraja smithii",TRUE,738,221.4,227,0,0.3,0.307588075880759,0,61
"Bathytoshia lata",TRUE,933,279.9,408,0,0.3,0.437299035369775,0,61
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,61
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,61
"Carcharhinus amboinensis",TRUE,231,69.3,99,0,0.3,0.428571428571429,0,61
"Carcharhinus brachyurus",TRUE,1230,369,503,0,0.3,0.408943089430894,0,61
"Carcharhinus brevipinna",TRUE,247,74.1,109,0,0.3,0.441295546558704,0,61
"Carcharhinus leucas",TRUE,117,35.1,62,0,0.3,0.52991452991453,0,61
"Carcharhinus limbatus",TRUE,330,99,164,0,0.3,0.496969696969697,0,61
"Carcharhinus obscurus",FALSE,707,353.5,350,3.5,0.5,0.495049504950495,0.00495049504950495,61
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,61
"Carcharias taurus",FALSE,552,276,274,2,0.5,0.496376811594203,0.0036231884057971,61
"Centrophorus squamosus",FALSE,515,257.5,196,61.5,0.5,0.380582524271845,0.119417475728155,61
"Centroscymnus owstonii",FALSE,527,158.1,157,1.09999999999999,0.3,0.297912713472486,0.00208728652751422,61
"Cruriraja parcomaculata",FALSE,1646,493.8,490,3.79999999999995,0.3,0.297691373025516,0.00230862697448357,61
"Dipturus pullopunctatus",FALSE,1780,534,531,3,0.3,0.298314606741573,0.00168539325842697,61
"Dipturus stenorhynchus",TRUE,600,180,209,0,0.3,0.348333333333333,0,61
"Etmopterus compagnoi",FALSE,741,222.3,193,29.3,0.3,0.260458839406208,0.0395411605937922,61
"Etmopterus sculptus",FALSE,603,180.9,179,1.90000000000001,0.3,0.296849087893864,0.003150912106136,61
"Galeorhinus galeus",FALSE,1925,962.5,521,441.5,0.5,0.270649350649351,0.229350649350649,61
"Gymnura natalensis",TRUE,544,163.2,255,0,0.3,0.46875,0,61
"Halaelurus lineatus",TRUE,148,44.4,68,0,0.3,0.459459459459459,0,61
"Halaelurus natalensis",TRUE,649,324.5,328,0,0.5,0.505392912172573,0,61
"Haploblepharus edwardsii",FALSE,687,412.2,372,40.2,0.6,0.541484716157205,0.0585152838427947,61
"Haploblepharus fuscus",TRUE,287,143.5,145,0,0.5,0.505226480836237,0,61
"Haploblepharus pictus",TRUE,332,99.6,124,0,0.3,0.373493975903614,0,61
"Himantura leoparda",TRUE,172,51.6,82,0,0.3,0.476744186046512,0,61
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,61
"Holohalaelurus regani",FALSE,1940,582,544,38,0.3,0.280412371134021,0.0195876288659794,61
"Leucoraja wallacei",FALSE,1610,644,497,147,0.4,0.308695652173913,0.091304347826087,61
"Mobula alfredi",TRUE,80,24,47,0,0.3,0.5875,0,61
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,61
"Mobula kuhlii",TRUE,171,85.5,94,0,0.5,0.549707602339181,0,61
"Mustelus mustelus",FALSE,1503,751.5,539,212.5,0.5,0.358616101131071,0.141383898868929,61
"Mustelus palumbes",FALSE,1794,538.2,487,51.1999999999999,0.3,0.271460423634337,0.0285395763656633,61
"Myliobatis aquila",FALSE,810,405,403,2,0.5,0.497530864197531,0.00246913580246914,61
"Narke capensis",TRUE,340,102,181,0,0.3,0.532352941176471,0,61
"Neoraja stehmanni",TRUE,294,88.2,90,0,0.3,0.306122448979592,0,61
"Notorynchus cepedianus",TRUE,712,213.6,336,0,0.3,0.471910112359551,0,61
"Pateobatis fai",TRUE,36,10.8,17,0,0.3,0.472222222222222,0,61
"Pateobatis jenkinsii",TRUE,226,67.8,119,0,0.3,0.526548672566372,0,61
"Poroderma africanum",TRUE,570,171,283,0,0.3,0.496491228070175,0,61
"Poroderma pantherinum",TRUE,527,158.1,261,0,0.3,0.495256166982922,0,61
"Raja ocellifera",FALSE,765,459,393,66,0.6,0.513725490196078,0.0862745098039216,61
"Rajella caudaspinosa",FALSE,887,266.1,264,2.09999999999997,0.3,0.297632468996618,0.00236753100338215,61
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,61
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,61
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,61
"Rostroraja alba",FALSE,1778,889,481,408,0.5,0.270528683914511,0.229471316085489,61
"Scyliorhinus capensis",TRUE,1540,462,551,0,0.3,0.357792207792208,0,61
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,61
"Sphyrna zygaena",FALSE,666,333,331,2,0.5,0.496996996996997,0.003003003003003,61
"Squalus acanthias",FALSE,2123,636.9,603,33.9,0.3,0.28403203014602,0.0159679698539802,61
"Squalus bassi",FALSE,1475,442.5,402,40.5,0.3,0.272542372881356,0.0274576271186441,61
"Stegostoma tigrinum",TRUE,100,30,45,0,0.3,0.45,0,61
"Taeniurops meyeni",TRUE,85,42.5,44,0,0.5,0.517647058823529,0,61
"Tetronarce cowleyi",TRUE,1623,486.9,566,0,0.3,0.348736906962415,0,61
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,61
"Triakis megalopterus",TRUE,569,170.7,211,0,0.3,0.370826010544815,0,61
"Sphyrna lewini",FALSE,669,200.7,145,55.7,0.3,0.216741405082212,0.0832585949177877,61
"Acroteriobatus annulatus",FALSE,1242,621,527,94,0.5,0.424315619967794,0.0756843800322061,62
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,62
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,62
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,62
"Apristurus saldanha",FALSE,735,220.5,199,21.5,0.3,0.270748299319728,0.0292517006802721,62
"Bathyraja smithii",TRUE,738,221.4,229,0,0.3,0.31029810298103,0,62
"Bathytoshia lata",TRUE,933,279.9,409,0,0.3,0.438370846730975,0,62
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,62
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,62
"Carcharhinus amboinensis",TRUE,231,69.3,98,0,0.3,0.424242424242424,0,62
"Carcharhinus brachyurus",TRUE,1230,369,503,0,0.3,0.408943089430894,0,62
"Carcharhinus brevipinna",TRUE,247,74.1,109,0,0.3,0.441295546558704,0,62
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,62
"Carcharhinus limbatus",TRUE,330,99,162,0,0.3,0.490909090909091,0,62
"Carcharhinus obscurus",FALSE,707,353.5,351,2.5,0.5,0.496463932107496,0.00353606789250354,62
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,62
"Carcharias taurus",FALSE,552,276,275,1,0.5,0.498188405797101,0.00181159420289855,62
"Centrophorus squamosus",FALSE,515,257.5,196,61.5,0.5,0.380582524271845,0.119417475728155,62
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,62
"Cruriraja parcomaculata",FALSE,1646,493.8,491,2.79999999999995,0.3,0.298298906439854,0.00170109356014578,62
"Dipturus pullopunctatus",FALSE,1780,534,530,4,0.3,0.297752808988764,0.00224719101123596,62
"Dipturus stenorhynchus",TRUE,600,180,208,0,0.3,0.346666666666667,0,62
"Etmopterus compagnoi",FALSE,741,222.3,192,30.3,0.3,0.259109311740891,0.0408906882591093,62
"Etmopterus sculptus",FALSE,603,180.9,179,1.90000000000001,0.3,0.296849087893864,0.003150912106136,62
"Galeorhinus galeus",FALSE,1925,962.5,519,443.5,0.5,0.26961038961039,0.23038961038961,62
"Gymnura natalensis",TRUE,544,163.2,255,0,0.3,0.46875,0,62
"Halaelurus lineatus",TRUE,148,44.4,66,0,0.3,0.445945945945946,0,62
"Halaelurus natalensis",TRUE,649,324.5,330,0,0.5,0.508474576271186,0,62
