"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Myliobatis aquila",TRUE,810,405,416,0,0.5,0.51358024691358,0,48
"Neoraja stehmanni",FALSE,294,88.2,88,0.200000000000003,0.3,0.299319727891156,0.000680272108843547,48
"Notorynchus cepedianus",TRUE,712,213.6,369,0,0.3,0.518258426966292,0,48
"Pateobatis fai",TRUE,36,10.8,17,0,0.3,0.472222222222222,0,48
"Pateobatis jenkinsii",TRUE,226,67.8,116,0,0.3,0.513274336283186,0,48
"Poroderma africanum",TRUE,570,171,289,0,0.3,0.507017543859649,0,48
"Poroderma pantherinum",TRUE,527,158.1,277,0,0.3,0.52561669829222,0,48
"Raja ocellifera",FALSE,765,459,449,10,0.6,0.586928104575163,0.0130718954248366,48
"Rhinoptera jayakari",TRUE,62,31,32,0,0.5,0.516129032258065,0,48
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,48
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,48
"Rostroraja alba",FALSE,1778,889,522,367,0.5,0.293588301462317,0.206411698537683,48
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,48
"Sphyrna zygaena",TRUE,666,333,352,0,0.5,0.528528528528528,0,48
"Squalus acanthias",FALSE,2123,636.9,593,43.9,0.3,0.279321714554875,0.0206782854451248,48
"Stegostoma tigrinum",TRUE,100,30,45,0,0.3,0.45,0,48
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,48
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,48
"Sphyrna lewini",FALSE,669,200.7,148,52.7,0.3,0.221225710014948,0.0787742899850523,48
"Cba_nr",FALSE,2140,642,254,388,0.3,0.118691588785047,0.181308411214953,48
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,49
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,49
"Aetobatus ocellatus",TRUE,188,56.4,96,0,0.3,0.51063829787234,0,49
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,49
"Apristurus saldanha",FALSE,735,220.5,181,39.5,0.3,0.246258503401361,0.0537414965986395,49
"Bathytoshia lata",TRUE,933,279.9,460,0,0.3,0.493033226152197,0,49
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,49
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,49
"Carcharhinus amboinensis",TRUE,231,69.3,94,0,0.3,0.406926406926407,0,49
"Carcharhinus brachyurus",TRUE,1230,369,555,0,0.3,0.451219512195122,0,49
"Carcharhinus brevipinna",TRUE,247,74.1,100,0,0.3,0.404858299595142,0,49
"Carcharhinus leucas",TRUE,117,35.1,62,0,0.3,0.52991452991453,0,49
"Carcharhinus limbatus",TRUE,330,99,170,0,0.3,0.515151515151515,0,49
"Carcharhinus obscurus",TRUE,707,353.5,354,0,0.5,0.500707213578501,0,49
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,49
"Carcharias taurus",TRUE,552,276,276,0,0.5,0.5,0,49
"Centrophorus squamosus",FALSE,515,257.5,177,80.5,0.5,0.34368932038835,0.15631067961165,49
"Centroscymnus owstonii",FALSE,527,158.1,157,1.09999999999999,0.3,0.297912713472486,0.00208728652751422,49
"Galeorhinus galeus",FALSE,1925,962.5,527,435.5,0.5,0.273766233766234,0.226233766233766,49
"Halaelurus natalensis",TRUE,649,324.5,362,0,0.5,0.557781201848998,0,49
"Haploblepharus edwardsii",FALSE,687,412.2,408,4.19999999999999,0.6,0.593886462882096,0.00611353711790391,49
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,49
"Himantura leoparda",TRUE,172,51.6,85,0,0.3,0.494186046511628,0,49
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,49
"Leucoraja wallacei",FALSE,1610,644,491,153,0.4,0.304968944099379,0.0950310559006211,49
"Mobula alfredi",TRUE,80,24,51,0,0.3,0.6375,0,49
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,49
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,49
"Mustelus mustelus",FALSE,1503,751.5,579,172.5,0.5,0.385229540918164,0.114770459081836,49
"Myliobatis aquila",TRUE,810,405,416,0,0.5,0.51358024691358,0,49
"Neoraja stehmanni",FALSE,294,88.2,88,0.200000000000003,0.3,0.299319727891156,0.000680272108843547,49
"Notorynchus cepedianus",TRUE,712,213.6,370,0,0.3,0.519662921348315,0,49
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,49
"Pateobatis jenkinsii",TRUE,226,67.8,117,0,0.3,0.517699115044248,0,49
"Poroderma africanum",TRUE,570,171,291,0,0.3,0.510526315789474,0,49
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,49
"Raja ocellifera",FALSE,765,459,447,12,0.6,0.584313725490196,0.0156862745098039,49
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,49
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,49
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,49
"Rostroraja alba",FALSE,1778,889,518,371,0.5,0.291338582677165,0.208661417322835,49
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,49
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,49
"Squalus acanthias",FALSE,2123,636.9,589,47.9,0.3,0.277437588318417,0.0225624116815827,49
"Stegostoma tigrinum",TRUE,100,30,47,0,0.3,0.47,0,49
"Taeniurops meyeni",TRUE,85,42.5,47,0,0.5,0.552941176470588,0,49
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,49
"Sphyrna lewini",FALSE,669,200.7,149,51.7,0.3,0.22272047832586,0.0772795216741405,49
"Cba_nr",FALSE,2140,642,253,389,0.3,0.118224299065421,0.181775700934579,49
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,50
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,50
"Aetobatus ocellatus",TRUE,188,56.4,96,0,0.3,0.51063829787234,0,50
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,50
"Apristurus saldanha",FALSE,735,220.5,181,39.5,0.3,0.246258503401361,0.0537414965986395,50
"Bathytoshia lata",TRUE,933,279.9,460,0,0.3,0.493033226152197,0,50
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,50
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,50
"Carcharhinus amboinensis",TRUE,231,69.3,94,0,0.3,0.406926406926407,0,50
"Carcharhinus brachyurus",TRUE,1230,369,555,0,0.3,0.451219512195122,0,50
"Carcharhinus brevipinna",TRUE,247,74.1,100,0,0.3,0.404858299595142,0,50
"Carcharhinus leucas",TRUE,117,35.1,62,0,0.3,0.52991452991453,0,50
"Carcharhinus limbatus",TRUE,330,99,170,0,0.3,0.515151515151515,0,50
"Carcharhinus obscurus",TRUE,707,353.5,354,0,0.5,0.500707213578501,0,50
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,50
"Carcharias taurus",TRUE,552,276,276,0,0.5,0.5,0,50
"Centrophorus squamosus",FALSE,515,257.5,177,80.5,0.5,0.34368932038835,0.15631067961165,50
"Centroscymnus owstonii",FALSE,527,158.1,157,1.09999999999999,0.3,0.297912713472486,0.00208728652751422,50
"Galeorhinus galeus",FALSE,1925,962.5,527,435.5,0.5,0.273766233766234,0.226233766233766,50
"Halaelurus natalensis",TRUE,649,324.5,362,0,0.5,0.557781201848998,0,50
"Haploblepharus edwardsii",FALSE,687,412.2,408,4.19999999999999,0.6,0.593886462882096,0.00611353711790391,50
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,50
"Himantura leoparda",TRUE,172,51.6,85,0,0.3,0.494186046511628,0,50
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,50
"Leucoraja wallacei",FALSE,1610,644,491,153,0.4,0.304968944099379,0.0950310559006211,50
"Mobula alfredi",TRUE,80,24,51,0,0.3,0.6375,0,50
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,50
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,50
"Mustelus mustelus",FALSE,1503,751.5,579,172.5,0.5,0.385229540918164,0.114770459081836,50
"Myliobatis aquila",TRUE,810,405,416,0,0.5,0.51358024691358,0,50
"Neoraja stehmanni",FALSE,294,88.2,88,0.200000000000003,0.3,0.299319727891156,0.000680272108843547,50
"Notorynchus cepedianus",TRUE,712,213.6,370,0,0.3,0.519662921348315,0,50
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,50
"Pateobatis jenkinsii",TRUE,226,67.8,117,0,0.3,0.517699115044248,0,50
"Poroderma africanum",TRUE,570,171,291,0,0.3,0.510526315789474,0,50
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,50
"Raja ocellifera",FALSE,765,459,447,12,0.6,0.584313725490196,0.0156862745098039,50
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,50
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,50
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,50
"Rostroraja alba",FALSE,1778,889,518,371,0.5,0.291338582677165,0.208661417322835,50
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,50
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,50
"Squalus acanthias",FALSE,2123,636.9,589,47.9,0.3,0.277437588318417,0.0225624116815827,50
"Stegostoma tigrinum",TRUE,100,30,47,0,0.3,0.47,0,50
"Taeniurops meyeni",TRUE,85,42.5,47,0,0.5,0.552941176470588,0,50
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,50
"Sphyrna lewini",FALSE,669,200.7,149,51.7,0.3,0.22272047832586,0.0772795216741405,50
"Cba_nr",FALSE,2140,642,253,389,0.3,0.118224299065421,0.181775700934579,50
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,51
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,51
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,51
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,51
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,51
"Bathytoshia lata",TRUE,933,279.9,459,0,0.3,0.491961414790997,0,51
"Carcharhinus albimarginatus",TRUE,10,3,9,0,0.3,0.9,0,51
"Carcharhinus amblyrhynchos",TRUE,23,11.5,20,0,0.5,0.869565217391304,0,51
"Carcharhinus amboinensis",TRUE,231,69.3,94,0,0.3,0.406926406926407,0,51
"Carcharhinus brachyurus",TRUE,1230,369,554,0,0.3,0.450406504065041,0,51
"Carcharhinus brevipinna",TRUE,247,74.1,100,0,0.3,0.404858299595142,0,51
"Carcharhinus leucas",TRUE,117,35.1,62,0,0.3,0.52991452991453,0,51
"Carcharhinus limbatus",TRUE,330,99,169,0,0.3,0.512121212121212,0,51
"Carcharhinus obscurus",TRUE,707,353.5,354,0,0.5,0.500707213578501,0,51
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,51
"Carcharias taurus",TRUE,552,276,276,0,0.5,0.5,0,51
"Centrophorus squamosus",FALSE,515,257.5,179,78.5,0.5,0.347572815533981,0.152427184466019,51
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,51
"Galeorhinus galeus",FALSE,1925,962.5,527,435.5,0.5,0.273766233766234,0.226233766233766,51
"Halaelurus natalensis",TRUE,649,324.5,362,0,0.5,0.557781201848998,0,51
"Haploblepharus edwardsii",FALSE,687,412.2,408,4.19999999999999,0.6,0.593886462882096,0.00611353711790391,51
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,51
"Himantura leoparda",TRUE,172,51.6,85,0,0.3,0.494186046511628,0,51
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,51
"Leucoraja wallacei",FALSE,1610,644,494,150,0.4,0.306832298136646,0.093167701863354,51
"Mobula alfredi",TRUE,80,24,51,0,0.3,0.6375,0,51
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,51
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,51
"Mustelus mustelus",FALSE,1503,751.5,580,171.5,0.5,0.385894876912841,0.114105123087159,51
"Myliobatis aquila",TRUE,810,405,415,0,0.5,0.512345679012346,0,51
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,51
"Notorynchus cepedianus",TRUE,712,213.6,370,0,0.3,0.519662921348315,0,51
"Pateobatis fai",TRUE,36,10.8,19,0,0.3,0.527777777777778,0,51
"Pateobatis jenkinsii",TRUE,226,67.8,118,0,0.3,0.52212389380531,0,51
"Poroderma africanum",TRUE,570,171,291,0,0.3,0.510526315789474,0,51
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,51
"Raja ocellifera",FALSE,765,459,446,13,0.6,0.583006535947712,0.0169934640522876,51
"Rhinoptera jayakari",FALSE,62,31,30,1,0.5,0.483870967741935,0.0161290322580645,51
"Rhizoprionodon acutus",TRUE,77,23.1,31,0,0.3,0.402597402597403,0,51
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,51
"Rostroraja alba",FALSE,1778,889,518,371,0.5,0.291338582677165,0.208661417322835,51
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,51
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,51
"Squalus acanthias",FALSE,2123,636.9,589,47.9,0.3,0.277437588318417,0.0225624116815827,51
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,51
"Taeniurops meyeni",TRUE,85,42.5,48,0,0.5,0.564705882352941,0,51
"Triaenodon obesus",TRUE,27,8.1,18,0,0.3,0.666666666666667,0,51
"Sphyrna lewini",FALSE,669,200.7,148,52.7,0.3,0.221225710014948,0.0787742899850523,51
"Cba_nr",FALSE,2140,642,253,389,0.3,0.118224299065421,0.181775700934579,51
"Acroteriobatus annulatus",FALSE,1242,621,578,43,0.5,0.465378421900161,0.034621578099839,52
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,52
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,52
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,52
"Apristurus saldanha",FALSE,735,220.5,181,39.5,0.3,0.246258503401361,0.0537414965986395,52
"Bathytoshia lata",TRUE,933,279.9,459,0,0.3,0.491961414790997,0,52
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,52
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,52
"Carcharhinus amboinensis",TRUE,231,69.3,94,0,0.3,0.406926406926407,0,52
"Carcharhinus brachyurus",TRUE,1230,369,554,0,0.3,0.450406504065041,0,52
"Carcharhinus brevipinna",TRUE,247,74.1,100,0,0.3,0.404858299595142,0,52
"Carcharhinus leucas",TRUE,117,35.1,62,0,0.3,0.52991452991453,0,52
"Carcharhinus limbatus",TRUE,330,99,170,0,0.3,0.515151515151515,0,52
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,52
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,52
"Carcharias taurus",TRUE,552,276,276,0,0.5,0.5,0,52
"Centrophorus squamosus",FALSE,515,257.5,177,80.5,0.5,0.34368932038835,0.15631067961165,52
"Centroscymnus owstonii",FALSE,527,158.1,157,1.09999999999999,0.3,0.297912713472486,0.00208728652751422,52
"Galeorhinus galeus",FALSE,1925,962.5,527,435.5,0.5,0.273766233766234,0.226233766233766,52
"Halaelurus natalensis",TRUE,649,324.5,362,0,0.5,0.557781201848998,0,52
"Haploblepharus edwardsii",FALSE,687,412.2,408,4.19999999999999,0.6,0.593886462882096,0.00611353711790391,52
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,52
"Himantura leoparda",TRUE,172,51.6,85,0,0.3,0.494186046511628,0,52
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,52
"Leucoraja wallacei",FALSE,1610,644,491,153,0.4,0.304968944099379,0.0950310559006211,52
"Mobula alfredi",TRUE,80,24,51,0,0.3,0.6375,0,52
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,52
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,52
"Mustelus mustelus",FALSE,1503,751.5,578,173.5,0.5,0.384564204923486,0.115435795076514,52
"Myliobatis aquila",TRUE,810,405,415,0,0.5,0.512345679012346,0,52
"Neoraja stehmanni",FALSE,294,88.2,88,0.200000000000003,0.3,0.299319727891156,0.000680272108843547,52
"Notorynchus cepedianus",TRUE,712,213.6,370,0,0.3,0.519662921348315,0,52
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,52
"Pateobatis jenkinsii",TRUE,226,67.8,116,0,0.3,0.513274336283186,0,52
"Poroderma africanum",TRUE,570,171,291,0,0.3,0.510526315789474,0,52
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,52
"Raja ocellifera",FALSE,765,459,447,12,0.6,0.584313725490196,0.0156862745098039,52
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,52
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,52
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,52
"Rostroraja alba",FALSE,1778,889,517,372,0.5,0.290776152980877,0.209223847019123,52
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,52
"Sphyrna zygaena",TRUE,666,333,352,0,0.5,0.528528528528528,0,52
"Squalus acanthias",FALSE,2123,636.9,589,47.9,0.3,0.277437588318417,0.0225624116815827,52
"Stegostoma tigrinum",TRUE,100,30,47,0,0.3,0.47,0,52
"Taeniurops meyeni",TRUE,85,42.5,47,0,0.5,0.552941176470588,0,52
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,52
"Sphyrna lewini",FALSE,669,200.7,149,51.7,0.3,0.22272047832586,0.0772795216741405,52
"Cba_nr",FALSE,2140,642,253,389,0.3,0.118224299065421,0.181775700934579,52
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,53
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,53
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,53
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,53
"Apristurus saldanha",FALSE,735,220.5,183,37.5,0.3,0.248979591836735,0.0510204081632653,53
"Bathytoshia lata",TRUE,933,279.9,459,0,0.3,0.491961414790997,0,53
"Carcharhinus albimarginatus",TRUE,10,3,9,0,0.3,0.9,0,53
"Carcharhinus amblyrhynchos",TRUE,23,11.5,20,0,0.5,0.869565217391304,0,53
"Carcharhinus amboinensis",TRUE,231,69.3,94,0,0.3,0.406926406926407,0,53
"Carcharhinus brachyurus",TRUE,1230,369,554,0,0.3,0.450406504065041,0,53
"Carcharhinus brevipinna",TRUE,247,74.1,100,0,0.3,0.404858299595142,0,53
"Carcharhinus leucas",TRUE,117,35.1,62,0,0.3,0.52991452991453,0,53
"Carcharhinus limbatus",TRUE,330,99,169,0,0.3,0.512121212121212,0,53
"Carcharhinus obscurus",TRUE,707,353.5,354,0,0.5,0.500707213578501,0,53
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,53
"Carcharias taurus",TRUE,552,276,276,0,0.5,0.5,0,53
"Centrophorus squamosus",FALSE,515,257.5,179,78.5,0.5,0.347572815533981,0.152427184466019,53
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,53
"Galeorhinus galeus",FALSE,1925,962.5,526,436.5,0.5,0.273246753246753,0.226753246753247,53
"Halaelurus natalensis",TRUE,649,324.5,362,0,0.5,0.557781201848998,0,53
"Haploblepharus edwardsii",FALSE,687,412.2,408,4.19999999999999,0.6,0.593886462882096,0.00611353711790391,53
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,53
"Himantura leoparda",TRUE,172,51.6,85,0,0.3,0.494186046511628,0,53
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,53
"Leucoraja wallacei",FALSE,1610,644,493,151,0.4,0.306211180124224,0.0937888198757764,53
"Mobula alfredi",TRUE,80,24,51,0,0.3,0.6375,0,53
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,53
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,53
"Mustelus mustelus",FALSE,1503,751.5,580,171.5,0.5,0.385894876912841,0.114105123087159,53
"Myliobatis aquila",TRUE,810,405,415,0,0.5,0.512345679012346,0,53
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,53
"Notorynchus cepedianus",TRUE,712,213.6,370,0,0.3,0.519662921348315,0,53
"Pateobatis fai",TRUE,36,10.8,19,0,0.3,0.527777777777778,0,53
"Pateobatis jenkinsii",TRUE,226,67.8,118,0,0.3,0.52212389380531,0,53
"Poroderma africanum",TRUE,570,171,291,0,0.3,0.510526315789474,0,53
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,53
"Raja ocellifera",FALSE,765,459,446,13,0.6,0.583006535947712,0.0169934640522876,53
"Rhinoptera jayakari",FALSE,62,31,30,1,0.5,0.483870967741935,0.0161290322580645,53
"Rhizoprionodon acutus",TRUE,77,23.1,31,0,0.3,0.402597402597403,0,53
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,53
"Rostroraja alba",FALSE,1778,889,518,371,0.5,0.291338582677165,0.208661417322835,53
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,53
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,53
"Squalus acanthias",FALSE,2123,636.9,588,48.9,0.3,0.276966556759303,0.0230334432406971,53
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,53
"Taeniurops meyeni",TRUE,85,42.5,48,0,0.5,0.564705882352941,0,53
"Triaenodon obesus",TRUE,27,8.1,18,0,0.3,0.666666666666667,0,53
"Sphyrna lewini",FALSE,669,200.7,148,52.7,0.3,0.221225710014948,0.0787742899850523,53
"Cba_nr",FALSE,2140,642,253,389,0.3,0.118224299065421,0.181775700934579,53
"Acroteriobatus annulatus",FALSE,1242,621,578,43,0.5,0.465378421900161,0.034621578099839,54
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,54
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,54
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,54
"Apristurus saldanha",FALSE,735,220.5,181,39.5,0.3,0.246258503401361,0.0537414965986395,54
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,54
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,54
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,54
"Carcharhinus amboinensis",TRUE,231,69.3,94,0,0.3,0.406926406926407,0,54
"Carcharhinus brachyurus",TRUE,1230,369,553,0,0.3,0.449593495934959,0,54
"Carcharhinus brevipinna",TRUE,247,74.1,100,0,0.3,0.404858299595142,0,54
"Carcharhinus leucas",TRUE,117,35.1,62,0,0.3,0.52991452991453,0,54
"Carcharhinus limbatus",TRUE,330,99,170,0,0.3,0.515151515151515,0,54
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,54
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,54
"Carcharias taurus",TRUE,552,276,276,0,0.5,0.5,0,54
"Centrophorus squamosus",FALSE,515,257.5,177,80.5,0.5,0.34368932038835,0.15631067961165,54
"Centroscymnus owstonii",FALSE,527,158.1,157,1.09999999999999,0.3,0.297912713472486,0.00208728652751422,54
"Galeorhinus galeus",FALSE,1925,962.5,526,436.5,0.5,0.273246753246753,0.226753246753247,54
"Halaelurus natalensis",TRUE,649,324.5,362,0,0.5,0.557781201848998,0,54
"Haploblepharus edwardsii",FALSE,687,412.2,408,4.19999999999999,0.6,0.593886462882096,0.00611353711790391,54
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,54
"Himantura leoparda",TRUE,172,51.6,85,0,0.3,0.494186046511628,0,54
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,54
"Leucoraja wallacei",FALSE,1610,644,490,154,0.4,0.304347826086957,0.0956521739130435,54
"Mobula alfredi",TRUE,80,24,51,0,0.3,0.6375,0,54
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,54
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,54
"Mustelus mustelus",FALSE,1503,751.5,577,174.5,0.5,0.383898868928809,0.116101131071191,54
"Myliobatis aquila",TRUE,810,405,415,0,0.5,0.512345679012346,0,54
"Neoraja stehmanni",FALSE,294,88.2,88,0.200000000000003,0.3,0.299319727891156,0.000680272108843547,54
"Notorynchus cepedianus",TRUE,712,213.6,370,0,0.3,0.519662921348315,0,54
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,54
"Pateobatis jenkinsii",TRUE,226,67.8,116,0,0.3,0.513274336283186,0,54
"Poroderma africanum",TRUE,570,171,291,0,0.3,0.510526315789474,0,54
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,54
"Raja ocellifera",FALSE,765,459,446,13,0.6,0.583006535947712,0.0169934640522876,54
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,54
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,54
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,54
"Rostroraja alba",FALSE,1778,889,516,373,0.5,0.290213723284589,0.209786276715411,54
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,54
"Sphyrna zygaena",TRUE,666,333,352,0,0.5,0.528528528528528,0,54
"Squalus acanthias",FALSE,2123,636.9,588,48.9,0.3,0.276966556759303,0.0230334432406971,54
"Stegostoma tigrinum",TRUE,100,30,47,0,0.3,0.47,0,54
"Taeniurops meyeni",TRUE,85,42.5,47,0,0.5,0.552941176470588,0,54
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,54
"Sphyrna lewini",FALSE,669,200.7,149,51.7,0.3,0.22272047832586,0.0772795216741405,54
