"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Myliobatis aquila",TRUE,810,405,443,0,0.5,0.546913580246914,0,81
"Neoraja stehmanni",TRUE,294,88.2,107,0,0.3,0.363945578231293,0,81
"Notorynchus cepedianus",TRUE,712,213.6,397,0,0.3,0.557584269662921,0,81
"Pateobatis fai",TRUE,36,10.8,17,0,0.3,0.472222222222222,0,81
"Pateobatis jenkinsii",TRUE,226,67.8,111,0,0.3,0.491150442477876,0,81
"Poroderma africanum",TRUE,570,171,291,0,0.3,0.510526315789474,0,81
"Poroderma pantherinum",TRUE,527,158.1,270,0,0.3,0.512333965844402,0,81
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,81
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,81
"Rhizoprionodon acutus",TRUE,77,23.1,35,0,0.3,0.454545454545455,0,81
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,81
"Rostroraja alba",FALSE,1778,889,598,291,0.5,0.336332958380202,0.163667041619798,81
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,81
"Sphyrna zygaena",TRUE,666,333,379,0,0.5,0.569069069069069,0,81
"Squalus acanthias",TRUE,2123,636.9,693,0,0.3,0.326424870466321,0,81
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,81
"Taeniurops meyeni",TRUE,85,42.5,49,0,0.5,0.576470588235294,0,81
"Triaenodon obesus",TRUE,27,8.1,13,0,0.3,0.481481481481481,0,81
"Sphyrna lewini",FALSE,669,200.7,154,46.7,0.3,0.230194319880419,0.0698056801195815,81
"Acroteriobatus annulatus",FALSE,1242,621,606,15,0.5,0.48792270531401,0.0120772946859903,82
"Acroteriobatus leucospilus",TRUE,161,80.5,86,0,0.5,0.53416149068323,0,82
"Aetobatus ocellatus",TRUE,188,56.4,82,0,0.3,0.436170212765957,0,82
"Aetomylaeus bovinus",TRUE,391,195.5,217,0,0.5,0.554987212276215,0,82
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,82
"Bathytoshia lata",TRUE,933,279.9,476,0,0.3,0.510182207931404,0,82
"Carcharhinus albimarginatus",TRUE,10,3,3,0,0.3,0.3,0,82
"Carcharhinus amblyrhynchos",TRUE,23,11.5,12,0,0.5,0.521739130434783,0,82
"Carcharhinus amboinensis",TRUE,231,69.3,96,0,0.3,0.415584415584416,0,82
"Carcharhinus brachyurus",TRUE,1230,369,568,0,0.3,0.461788617886179,0,82
"Carcharhinus brevipinna",TRUE,247,74.1,106,0,0.3,0.42914979757085,0,82
"Carcharhinus leucas",TRUE,117,35.1,61,0,0.3,0.521367521367521,0,82
"Carcharhinus limbatus",TRUE,330,99,163,0,0.3,0.493939393939394,0,82
"Carcharhinus obscurus",TRUE,707,353.5,377,0,0.5,0.533239038189533,0,82
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,82
"Carcharias taurus",TRUE,552,276,294,0,0.5,0.532608695652174,0,82
"Centrophorus squamosus",FALSE,515,257.5,233,24.5,0.5,0.452427184466019,0.0475728155339806,82
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,82
"Galeorhinus galeus",FALSE,1925,962.5,575,387.5,0.5,0.298701298701299,0.201298701298701,82
"Halaelurus natalensis",TRUE,649,324.5,365,0,0.5,0.562403697996918,0,82
"Haploblepharus edwardsii",TRUE,687,412.2,421,0,0.6,0.612809315866084,0,82
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,82
"Himantura leoparda",TRUE,172,51.6,82,0,0.3,0.476744186046512,0,82
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,82
"Leucoraja wallacei",FALSE,1610,644,634,10,0.4,0.393788819875776,0.0062111801242236,82
"Mobula alfredi",TRUE,80,24,46,0,0.3,0.575,0,82
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,82
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,82
"Mustelus mustelus",FALSE,1503,751.5,680,71.5,0.5,0.452428476380572,0.0475715236194278,82
"Myliobatis aquila",TRUE,810,405,442,0,0.5,0.545679012345679,0,82
"Neoraja stehmanni",TRUE,294,88.2,107,0,0.3,0.363945578231293,0,82
"Notorynchus cepedianus",TRUE,712,213.6,396,0,0.3,0.556179775280899,0,82
"Pateobatis fai",TRUE,36,10.8,17,0,0.3,0.472222222222222,0,82
"Pateobatis jenkinsii",TRUE,226,67.8,111,0,0.3,0.491150442477876,0,82
"Poroderma africanum",TRUE,570,171,290,0,0.3,0.508771929824561,0,82
"Poroderma pantherinum",TRUE,527,158.1,269,0,0.3,0.510436432637571,0,82
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,82
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,82
"Rhizoprionodon acutus",TRUE,77,23.1,35,0,0.3,0.454545454545455,0,82
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,82
"Rostroraja alba",FALSE,1778,889,598,291,0.5,0.336332958380202,0.163667041619798,82
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,82
"Sphyrna zygaena",TRUE,666,333,378,0,0.5,0.567567567567568,0,82
"Squalus acanthias",TRUE,2123,636.9,693,0,0.3,0.326424870466321,0,82
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,82
"Taeniurops meyeni",TRUE,85,42.5,49,0,0.5,0.576470588235294,0,82
"Triaenodon obesus",TRUE,27,8.1,13,0,0.3,0.481481481481481,0,82
"Sphyrna lewini",FALSE,669,200.7,154,46.7,0.3,0.230194319880419,0.0698056801195815,82
"Acroteriobatus annulatus",FALSE,1242,621,606,15,0.5,0.48792270531401,0.0120772946859903,83
"Acroteriobatus leucospilus",TRUE,161,80.5,86,0,0.5,0.53416149068323,0,83
"Aetobatus ocellatus",TRUE,188,56.4,82,0,0.3,0.436170212765957,0,83
"Aetomylaeus bovinus",TRUE,391,195.5,217,0,0.5,0.554987212276215,0,83
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,83
"Bathytoshia lata",TRUE,933,279.9,476,0,0.3,0.510182207931404,0,83
"Carcharhinus albimarginatus",TRUE,10,3,3,0,0.3,0.3,0,83
"Carcharhinus amblyrhynchos",TRUE,23,11.5,12,0,0.5,0.521739130434783,0,83
"Carcharhinus amboinensis",TRUE,231,69.3,96,0,0.3,0.415584415584416,0,83
"Carcharhinus brachyurus",TRUE,1230,369,568,0,0.3,0.461788617886179,0,83
"Carcharhinus brevipinna",TRUE,247,74.1,106,0,0.3,0.42914979757085,0,83
"Carcharhinus leucas",TRUE,117,35.1,61,0,0.3,0.521367521367521,0,83
"Carcharhinus limbatus",TRUE,330,99,163,0,0.3,0.493939393939394,0,83
"Carcharhinus obscurus",TRUE,707,353.5,377,0,0.5,0.533239038189533,0,83
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,83
"Carcharias taurus",TRUE,552,276,294,0,0.5,0.532608695652174,0,83
"Centrophorus squamosus",FALSE,515,257.5,233,24.5,0.5,0.452427184466019,0.0475728155339806,83
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,83
"Galeorhinus galeus",FALSE,1925,962.5,575,387.5,0.5,0.298701298701299,0.201298701298701,83
"Halaelurus natalensis",TRUE,649,324.5,365,0,0.5,0.562403697996918,0,83
"Haploblepharus edwardsii",TRUE,687,412.2,420,0,0.6,0.611353711790393,0,83
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,83
"Himantura leoparda",TRUE,172,51.6,82,0,0.3,0.476744186046512,0,83
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,83
"Leucoraja wallacei",FALSE,1610,644,634,10,0.4,0.393788819875776,0.0062111801242236,83
"Mobula alfredi",TRUE,80,24,46,0,0.3,0.575,0,83
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,83
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,83
"Mustelus mustelus",FALSE,1503,751.5,680,71.5,0.5,0.452428476380572,0.0475715236194278,83
"Myliobatis aquila",TRUE,810,405,441,0,0.5,0.544444444444444,0,83
"Neoraja stehmanni",TRUE,294,88.2,107,0,0.3,0.363945578231293,0,83
"Notorynchus cepedianus",TRUE,712,213.6,395,0,0.3,0.554775280898876,0,83
"Pateobatis fai",TRUE,36,10.8,17,0,0.3,0.472222222222222,0,83
"Pateobatis jenkinsii",TRUE,226,67.8,111,0,0.3,0.491150442477876,0,83
"Poroderma africanum",TRUE,570,171,289,0,0.3,0.507017543859649,0,83
"Poroderma pantherinum",TRUE,527,158.1,268,0,0.3,0.50853889943074,0,83
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,83
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,83
"Rhizoprionodon acutus",TRUE,77,23.1,35,0,0.3,0.454545454545455,0,83
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,83
"Rostroraja alba",FALSE,1778,889,598,291,0.5,0.336332958380202,0.163667041619798,83
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,83
"Sphyrna zygaena",TRUE,666,333,377,0,0.5,0.566066066066066,0,83
"Squalus acanthias",TRUE,2123,636.9,693,0,0.3,0.326424870466321,0,83
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,83
"Taeniurops meyeni",TRUE,85,42.5,49,0,0.5,0.576470588235294,0,83
"Triaenodon obesus",TRUE,27,8.1,13,0,0.3,0.481481481481481,0,83
"Sphyrna lewini",FALSE,669,200.7,154,46.7,0.3,0.230194319880419,0.0698056801195815,83
"Acroteriobatus annulatus",FALSE,1242,621,606,15,0.5,0.48792270531401,0.0120772946859903,84
"Acroteriobatus leucospilus",TRUE,161,80.5,86,0,0.5,0.53416149068323,0,84
"Aetobatus ocellatus",TRUE,188,56.4,82,0,0.3,0.436170212765957,0,84
"Aetomylaeus bovinus",TRUE,391,195.5,217,0,0.5,0.554987212276215,0,84
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,84
"Bathytoshia lata",TRUE,933,279.9,476,0,0.3,0.510182207931404,0,84
"Carcharhinus albimarginatus",TRUE,10,3,3,0,0.3,0.3,0,84
"Carcharhinus amblyrhynchos",TRUE,23,11.5,12,0,0.5,0.521739130434783,0,84
"Carcharhinus amboinensis",TRUE,231,69.3,96,0,0.3,0.415584415584416,0,84
"Carcharhinus brachyurus",TRUE,1230,369,568,0,0.3,0.461788617886179,0,84
"Carcharhinus brevipinna",TRUE,247,74.1,106,0,0.3,0.42914979757085,0,84
"Carcharhinus leucas",TRUE,117,35.1,61,0,0.3,0.521367521367521,0,84
"Carcharhinus limbatus",TRUE,330,99,163,0,0.3,0.493939393939394,0,84
"Carcharhinus obscurus",TRUE,707,353.5,377,0,0.5,0.533239038189533,0,84
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,84
"Carcharias taurus",TRUE,552,276,294,0,0.5,0.532608695652174,0,84
"Centrophorus squamosus",FALSE,515,257.5,233,24.5,0.5,0.452427184466019,0.0475728155339806,84
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,84
"Galeorhinus galeus",FALSE,1925,962.5,575,387.5,0.5,0.298701298701299,0.201298701298701,84
"Halaelurus natalensis",TRUE,649,324.5,365,0,0.5,0.562403697996918,0,84
"Haploblepharus edwardsii",TRUE,687,412.2,420,0,0.6,0.611353711790393,0,84
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,84
"Himantura leoparda",TRUE,172,51.6,82,0,0.3,0.476744186046512,0,84
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,84
"Leucoraja wallacei",FALSE,1610,644,634,10,0.4,0.393788819875776,0.0062111801242236,84
"Mobula alfredi",TRUE,80,24,46,0,0.3,0.575,0,84
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,84
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,84
"Mustelus mustelus",FALSE,1503,751.5,680,71.5,0.5,0.452428476380572,0.0475715236194278,84
"Myliobatis aquila",TRUE,810,405,440,0,0.5,0.54320987654321,0,84
"Neoraja stehmanni",TRUE,294,88.2,107,0,0.3,0.363945578231293,0,84
"Notorynchus cepedianus",TRUE,712,213.6,394,0,0.3,0.553370786516854,0,84
"Pateobatis fai",TRUE,36,10.8,17,0,0.3,0.472222222222222,0,84
"Pateobatis jenkinsii",TRUE,226,67.8,111,0,0.3,0.491150442477876,0,84
"Poroderma africanum",TRUE,570,171,288,0,0.3,0.505263157894737,0,84
"Poroderma pantherinum",TRUE,527,158.1,268,0,0.3,0.50853889943074,0,84
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,84
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,84
"Rhizoprionodon acutus",TRUE,77,23.1,35,0,0.3,0.454545454545455,0,84
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,84
"Rostroraja alba",FALSE,1778,889,598,291,0.5,0.336332958380202,0.163667041619798,84
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,84
"Sphyrna zygaena",TRUE,666,333,376,0,0.5,0.564564564564565,0,84
"Squalus acanthias",TRUE,2123,636.9,693,0,0.3,0.326424870466321,0,84
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,84
"Taeniurops meyeni",TRUE,85,42.5,49,0,0.5,0.576470588235294,0,84
"Triaenodon obesus",TRUE,27,8.1,13,0,0.3,0.481481481481481,0,84
"Sphyrna lewini",FALSE,669,200.7,154,46.7,0.3,0.230194319880419,0.0698056801195815,84
"Acroteriobatus annulatus",FALSE,1242,621,606,15,0.5,0.48792270531401,0.0120772946859903,85
"Acroteriobatus leucospilus",TRUE,161,80.5,86,0,0.5,0.53416149068323,0,85
"Aetobatus ocellatus",TRUE,188,56.4,82,0,0.3,0.436170212765957,0,85
"Aetomylaeus bovinus",TRUE,391,195.5,217,0,0.5,0.554987212276215,0,85
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,85
"Bathytoshia lata",TRUE,933,279.9,476,0,0.3,0.510182207931404,0,85
"Carcharhinus albimarginatus",TRUE,10,3,3,0,0.3,0.3,0,85
"Carcharhinus amblyrhynchos",TRUE,23,11.5,12,0,0.5,0.521739130434783,0,85
"Carcharhinus amboinensis",TRUE,231,69.3,96,0,0.3,0.415584415584416,0,85
"Carcharhinus brachyurus",TRUE,1230,369,568,0,0.3,0.461788617886179,0,85
"Carcharhinus brevipinna",TRUE,247,74.1,106,0,0.3,0.42914979757085,0,85
"Carcharhinus leucas",TRUE,117,35.1,61,0,0.3,0.521367521367521,0,85
"Carcharhinus limbatus",TRUE,330,99,163,0,0.3,0.493939393939394,0,85
"Carcharhinus obscurus",TRUE,707,353.5,377,0,0.5,0.533239038189533,0,85
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,85
"Carcharias taurus",TRUE,552,276,294,0,0.5,0.532608695652174,0,85
"Centrophorus squamosus",FALSE,515,257.5,233,24.5,0.5,0.452427184466019,0.0475728155339806,85
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,85
"Galeorhinus galeus",FALSE,1925,962.5,575,387.5,0.5,0.298701298701299,0.201298701298701,85
"Halaelurus natalensis",TRUE,649,324.5,364,0,0.5,0.560862865947612,0,85
"Haploblepharus edwardsii",TRUE,687,412.2,419,0,0.6,0.609898107714702,0,85
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,85
"Himantura leoparda",TRUE,172,51.6,82,0,0.3,0.476744186046512,0,85
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,85
"Leucoraja wallacei",FALSE,1610,644,634,10,0.4,0.393788819875776,0.0062111801242236,85
"Mobula alfredi",TRUE,80,24,46,0,0.3,0.575,0,85
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,85
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,85
"Mustelus mustelus",FALSE,1503,751.5,680,71.5,0.5,0.452428476380572,0.0475715236194278,85
"Myliobatis aquila",TRUE,810,405,439,0,0.5,0.541975308641975,0,85
"Neoraja stehmanni",TRUE,294,88.2,107,0,0.3,0.363945578231293,0,85
"Notorynchus cepedianus",TRUE,712,213.6,393,0,0.3,0.551966292134832,0,85
"Pateobatis fai",TRUE,36,10.8,17,0,0.3,0.472222222222222,0,85
"Pateobatis jenkinsii",TRUE,226,67.8,111,0,0.3,0.491150442477876,0,85
"Poroderma africanum",TRUE,570,171,287,0,0.3,0.503508771929825,0,85
"Poroderma pantherinum",TRUE,527,158.1,267,0,0.3,0.506641366223909,0,85
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,85
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,85
"Rhizoprionodon acutus",TRUE,77,23.1,35,0,0.3,0.454545454545455,0,85
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,85
"Rostroraja alba",FALSE,1778,889,598,291,0.5,0.336332958380202,0.163667041619798,85
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,85
"Sphyrna zygaena",TRUE,666,333,375,0,0.5,0.563063063063063,0,85
"Squalus acanthias",TRUE,2123,636.9,693,0,0.3,0.326424870466321,0,85
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,85
"Taeniurops meyeni",TRUE,85,42.5,49,0,0.5,0.576470588235294,0,85
"Triaenodon obesus",TRUE,27,8.1,13,0,0.3,0.481481481481481,0,85
"Sphyrna lewini",FALSE,669,200.7,154,46.7,0.3,0.230194319880419,0.0698056801195815,85
"Acroteriobatus annulatus",FALSE,1242,621,606,15,0.5,0.48792270531401,0.0120772946859903,86
"Acroteriobatus leucospilus",TRUE,161,80.5,86,0,0.5,0.53416149068323,0,86
"Aetobatus ocellatus",TRUE,188,56.4,82,0,0.3,0.436170212765957,0,86
"Aetomylaeus bovinus",TRUE,391,195.5,217,0,0.5,0.554987212276215,0,86
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,86
"Bathytoshia lata",TRUE,933,279.9,476,0,0.3,0.510182207931404,0,86
"Carcharhinus albimarginatus",TRUE,10,3,3,0,0.3,0.3,0,86
"Carcharhinus amblyrhynchos",TRUE,23,11.5,12,0,0.5,0.521739130434783,0,86
"Carcharhinus amboinensis",TRUE,231,69.3,96,0,0.3,0.415584415584416,0,86
"Carcharhinus brachyurus",TRUE,1230,369,568,0,0.3,0.461788617886179,0,86
"Carcharhinus brevipinna",TRUE,247,74.1,106,0,0.3,0.42914979757085,0,86
"Carcharhinus leucas",TRUE,117,35.1,61,0,0.3,0.521367521367521,0,86
"Carcharhinus limbatus",TRUE,330,99,163,0,0.3,0.493939393939394,0,86
"Carcharhinus obscurus",TRUE,707,353.5,376,0,0.5,0.531824611032532,0,86
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,86
"Carcharias taurus",TRUE,552,276,294,0,0.5,0.532608695652174,0,86
"Centrophorus squamosus",FALSE,515,257.5,233,24.5,0.5,0.452427184466019,0.0475728155339806,86
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,86
"Galeorhinus galeus",FALSE,1925,962.5,575,387.5,0.5,0.298701298701299,0.201298701298701,86
"Halaelurus natalensis",TRUE,649,324.5,364,0,0.5,0.560862865947612,0,86
"Haploblepharus edwardsii",TRUE,687,412.2,419,0,0.6,0.609898107714702,0,86
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,86
"Himantura leoparda",TRUE,172,51.6,82,0,0.3,0.476744186046512,0,86
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,86
"Leucoraja wallacei",FALSE,1610,644,634,10,0.4,0.393788819875776,0.0062111801242236,86
"Mobula alfredi",TRUE,80,24,46,0,0.3,0.575,0,86
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,86
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,86
"Mustelus mustelus",FALSE,1503,751.5,680,71.5,0.5,0.452428476380572,0.0475715236194278,86
"Myliobatis aquila",TRUE,810,405,438,0,0.5,0.540740740740741,0,86
"Neoraja stehmanni",TRUE,294,88.2,107,0,0.3,0.363945578231293,0,86
"Notorynchus cepedianus",TRUE,712,213.6,392,0,0.3,0.550561797752809,0,86
"Pateobatis fai",TRUE,36,10.8,17,0,0.3,0.472222222222222,0,86
"Pateobatis jenkinsii",TRUE,226,67.8,111,0,0.3,0.491150442477876,0,86
"Poroderma africanum",TRUE,570,171,286,0,0.3,0.501754385964912,0,86
"Poroderma pantherinum",TRUE,527,158.1,266,0,0.3,0.504743833017078,0,86
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,86
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,86
"Rhizoprionodon acutus",TRUE,77,23.1,35,0,0.3,0.454545454545455,0,86
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,86
"Rostroraja alba",FALSE,1778,889,598,291,0.5,0.336332958380202,0.163667041619798,86
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,86
"Sphyrna zygaena",TRUE,666,333,374,0,0.5,0.561561561561562,0,86
"Squalus acanthias",TRUE,2123,636.9,693,0,0.3,0.326424870466321,0,86
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,86
"Taeniurops meyeni",TRUE,85,42.5,49,0,0.5,0.576470588235294,0,86
"Triaenodon obesus",TRUE,27,8.1,13,0,0.3,0.481481481481481,0,86
"Sphyrna lewini",FALSE,669,200.7,154,46.7,0.3,0.230194319880419,0.0698056801195815,86
"Acroteriobatus annulatus",FALSE,1242,621,606,15,0.5,0.48792270531401,0.0120772946859903,87
"Acroteriobatus leucospilus",TRUE,161,80.5,86,0,0.5,0.53416149068323,0,87
"Aetobatus ocellatus",TRUE,188,56.4,82,0,0.3,0.436170212765957,0,87
"Aetomylaeus bovinus",TRUE,391,195.5,217,0,0.5,0.554987212276215,0,87
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,87
"Bathytoshia lata",TRUE,933,279.9,476,0,0.3,0.510182207931404,0,87
"Carcharhinus albimarginatus",TRUE,10,3,3,0,0.3,0.3,0,87
"Carcharhinus amblyrhynchos",TRUE,23,11.5,12,0,0.5,0.521739130434783,0,87
"Carcharhinus amboinensis",TRUE,231,69.3,96,0,0.3,0.415584415584416,0,87
"Carcharhinus brachyurus",TRUE,1230,369,568,0,0.3,0.461788617886179,0,87
"Carcharhinus brevipinna",TRUE,247,74.1,106,0,0.3,0.42914979757085,0,87
"Carcharhinus leucas",TRUE,117,35.1,61,0,0.3,0.521367521367521,0,87
"Carcharhinus limbatus",TRUE,330,99,163,0,0.3,0.493939393939394,0,87
"Carcharhinus obscurus",TRUE,707,353.5,376,0,0.5,0.531824611032532,0,87
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,87
"Carcharias taurus",TRUE,552,276,294,0,0.5,0.532608695652174,0,87
"Centrophorus squamosus",FALSE,515,257.5,233,24.5,0.5,0.452427184466019,0.0475728155339806,87
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,87
"Galeorhinus galeus",FALSE,1925,962.5,575,387.5,0.5,0.298701298701299,0.201298701298701,87
"Halaelurus natalensis",TRUE,649,324.5,364,0,0.5,0.560862865947612,0,87
"Haploblepharus edwardsii",TRUE,687,412.2,419,0,0.6,0.609898107714702,0,87
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,87
"Himantura leoparda",TRUE,172,51.6,82,0,0.3,0.476744186046512,0,87
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,87
"Leucoraja wallacei",FALSE,1610,644,634,10,0.4,0.393788819875776,0.0062111801242236,87
"Mobula alfredi",TRUE,80,24,46,0,0.3,0.575,0,87
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,87
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,87
"Mustelus mustelus",FALSE,1503,751.5,680,71.5,0.5,0.452428476380572,0.0475715236194278,87
"Myliobatis aquila",TRUE,810,405,438,0,0.5,0.540740740740741,0,87
"Neoraja stehmanni",TRUE,294,88.2,107,0,0.3,0.363945578231293,0,87
"Notorynchus cepedianus",TRUE,712,213.6,391,0,0.3,0.549157303370786,0,87
"Pateobatis fai",TRUE,36,10.8,17,0,0.3,0.472222222222222,0,87
"Pateobatis jenkinsii",TRUE,226,67.8,111,0,0.3,0.491150442477876,0,87
"Poroderma africanum",TRUE,570,171,285,0,0.3,0.5,0,87
"Poroderma pantherinum",TRUE,527,158.1,266,0,0.3,0.504743833017078,0,87
"Raja ocellifera",TRUE,765,459,459,0,0.6,0.6,0,87
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,87
"Rhizoprionodon acutus",TRUE,77,23.1,35,0,0.3,0.454545454545455,0,87
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,87
"Rostroraja alba",FALSE,1778,889,598,291,0.5,0.336332958380202,0.163667041619798,87
"Scylliogaleus quecketti",TRUE,24,12,13,0,0.5,0.541666666666667,0,87
"Sphyrna zygaena",TRUE,666,333,374,0,0.5,0.561561561561562,0,87
"Squalus acanthias",TRUE,2123,636.9,693,0,0.3,0.326424870466321,0,87
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,87
"Taeniurops meyeni",TRUE,85,42.5,49,0,0.5,0.576470588235294,0,87
"Triaenodon obesus",TRUE,27,8.1,13,0,0.3,0.481481481481481,0,87
"Sphyrna lewini",FALSE,669,200.7,154,46.7,0.3,0.230194319880419,0.0698056801195815,87
"Acroteriobatus annulatus",FALSE,1242,621,605,16,0.5,0.487117552334944,0.0128824476650564,88
"Acroteriobatus leucospilus",TRUE,161,80.5,86,0,0.5,0.53416149068323,0,88
"Aetobatus ocellatus",TRUE,188,56.4,82,0,0.3,0.436170212765957,0,88
"Aetomylaeus bovinus",TRUE,391,195.5,217,0,0.5,0.554987212276215,0,88
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,88
"Bathytoshia lata",TRUE,933,279.9,476,0,0.3,0.510182207931404,0,88
"Carcharhinus albimarginatus",TRUE,10,3,3,0,0.3,0.3,0,88
"Carcharhinus amblyrhynchos",TRUE,23,11.5,12,0,0.5,0.521739130434783,0,88
"Carcharhinus amboinensis",TRUE,231,69.3,96,0,0.3,0.415584415584416,0,88
"Carcharhinus brachyurus",TRUE,1230,369,569,0,0.3,0.46260162601626,0,88
"Carcharhinus brevipinna",TRUE,247,74.1,106,0,0.3,0.42914979757085,0,88
