"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,83
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,83
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,83
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,83
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,83
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,84
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,84
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,84
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,84
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,84
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,84
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,84
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,84
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,84
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,84
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,84
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,84
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,84
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,84
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,84
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,84
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,84
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,84
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,84
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,84
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,84
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,84
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,84
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,84
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,84
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,84
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,84
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,84
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,84
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,84
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,84
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,84
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,84
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,84
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,84
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,84
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,84
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,84
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,84
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,84
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,84
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,84
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,84
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,84
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,84
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,84
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,84
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,84
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,85
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,85
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,85
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,85
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,85
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,85
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,85
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,85
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,85
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,85
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,85
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,85
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,85
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,85
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,85
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,85
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,85
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,85
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,85
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,85
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,85
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,85
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,85
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,85
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,85
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,85
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,85
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,85
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,85
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,85
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,85
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,85
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,85
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,85
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,85
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,85
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,85
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,85
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,85
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,85
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,85
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,85
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,85
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,85
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,85
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,85
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,85
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,85
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,86
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,86
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,86
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,86
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,86
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,86
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,86
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,86
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,86
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,86
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,86
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,86
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,86
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,86
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,86
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,86
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,86
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,86
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,86
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,86
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,86
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,86
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,86
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,86
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,86
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,86
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,86
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,86
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,86
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,86
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,86
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,86
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,86
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,86
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,86
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,86
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,86
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,86
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,86
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,86
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,86
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,86
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,86
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,86
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,86
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,86
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,86
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,86
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,87
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,87
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,87
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,87
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,87
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,87
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,87
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,87
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,87
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,87
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,87
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,87
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,87
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,87
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,87
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,87
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,87
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,87
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,87
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,87
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,87
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,87
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,87
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,87
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,87
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,87
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,87
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,87
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,87
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,87
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,87
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,87
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,87
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,87
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,87
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,87
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,87
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,87
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,87
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,87
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,87
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,87
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,87
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,87
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,87
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,87
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,87
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,87
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,88
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,88
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,88
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,88
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,88
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,88
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,88
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,88
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,88
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,88
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,88
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,88
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,88
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,88
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,88
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,88
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,88
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,88
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,88
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,88
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,88
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,88
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,88
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,88
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,88
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,88
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,88
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,88
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,88
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,88
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,88
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,88
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,88
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,88
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,88
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,88
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,88
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,88
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,88
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,88
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,88
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,88
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,88
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,88
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,88
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,88
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,88
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,88
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,89
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,89
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,89
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,89
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,89
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,89
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,89
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,89
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,89
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,89
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,89
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,89
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,89
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,89
"Carcharhinus plumbeus",FALSE,107,53.5,53,0.5,0.5,0.495327102803738,0.00467289719626168,89
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,89
"Centrophorus squamosus",FALSE,515,257.5,180,77.5,0.5,0.349514563106796,0.150485436893204,89
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,89
"Galeorhinus galeus",FALSE,1925,962.5,525,437.5,0.5,0.272727272727273,0.227272727272727,89
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,89
"Haploblepharus edwardsii",FALSE,687,412.2,412,0.199999999999989,0.6,0.599708879184862,0.000291120815138266,89
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,89
"Himantura leoparda",TRUE,172,51.6,83,0,0.3,0.482558139534884,0,89
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,89
"Leucoraja wallacei",FALSE,1610,644,500,144,0.4,0.31055900621118,0.0894409937888199,89
"Mobula alfredi",TRUE,80,24,49,0,0.3,0.6125,0,89
"Mobula birostris",FALSE,116,58,57,1,0.5,0.491379310344828,0.00862068965517241,89
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,89
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,89
"Myliobatis aquila",TRUE,810,405,418,0,0.5,0.516049382716049,0,89
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,89
"Notorynchus cepedianus",TRUE,712,213.6,375,0,0.3,0.526685393258427,0,89
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,89
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,89
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,89
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,89
"Raja ocellifera",FALSE,765,459,443,16,0.6,0.579084967320261,0.0209150326797386,89
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,89
"Rhizoprionodon acutus",TRUE,77,23.1,30,0,0.3,0.38961038961039,0,89
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,89
"Rostroraja alba",FALSE,1778,889,515,374,0.5,0.289651293588301,0.210348706411699,89
"Scylliogaleus quecketti",FALSE,24,12,11,1,0.5,0.458333333333333,0.0416666666666667,89
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,89
"Squalus acanthias",FALSE,2123,636.9,599,37.9,0.3,0.282147903909562,0.017852096090438,89
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,89
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,89
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,89
"Sphyrna lewini",FALSE,669,200.7,152,48.7,0.3,0.227204783258595,0.0727952167414051,89
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,90
"Acroteriobatus leucospilus",FALSE,161,80.5,80,0.5,0.5,0.496894409937888,0.0031055900621118,90
"Aetobatus ocellatus",TRUE,188,56.4,94,0,0.3,0.5,0,90
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,90
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,90
"Bathytoshia lata",TRUE,933,279.9,458,0,0.3,0.490889603429796,0,90
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,90
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,90
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,90
"Carcharhinus brachyurus",TRUE,1230,369,552,0,0.3,0.448780487804878,0,90
"Carcharhinus brevipinna",TRUE,247,74.1,102,0,0.3,0.412955465587045,0,90
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,90
